opportunity_id,order_id,opportunity_name,stage,probability,amount,created_date,close_date,lead_source,type,fiscal_quarter,expected_revenue
OPP_000162,f716dffba1232aaef7c899fb8c14db97,Deal f716dffb,Closed Won,1.0,354.35,2024-04-14,2024-04-21,Web,New Business,Q4 2016,354.35
OPP_000163,96123b9ae5a9cdfd4efe5fe402a94675,Deal 96123b9a,Closed Won,1.0,149.54,2024-04-18,2024-04-21,Paid Search,New Business,Q4 2016,149.54
OPP_000164,c78634fb21ecbb54b2b2498a660082ac,Deal c78634fb,Closed Won,1.0,224.32,2024-04-14,2024-04-21,Email,New Business,Q4 2016,224.32
OPP_000165,19feb5627c41ea1b36a8e50a469b3644,Deal 19feb562,Closed Won,1.0,212.32,2024-04-13,2024-04-21,Paid Search,New Business,Q4 2016,212.32
OPP_000166,50f357099566f1be7abfaf8d9dc5b004,Deal 50f35709,Closed Won,1.0,51.8,2024-04-09,2024-04-21,Social Media,New Business,Q4 2016,51.8
OPP_000167,021d08e4057e5b6414c8d2f69f4f72a0,Deal 021d08e4,Closed Won,1.0,66.03,2024-04-19,2024-04-21,Paid Search,New Business,Q4 2016,66.03
OPP_000168,119d2d80c921d5b4806a1b19b4e8c531,Deal 119d2d80,Closed Won,1.0,265.95,2024-04-15,2024-04-21,Web,New Business,Q4 2016,265.95
OPP_000169,376cc9a8f827d17966ea7c4b182f4426,Deal 376cc9a8,Closed Won,1.0,71.21,2024-04-11,2024-04-21,Paid Search,New Business,Q4 2016,71.21
OPP_000170,24523db64c1af3f40f27cb4416fa5ea6,Deal 24523db6,Closed Won,1.0,147.08,2024-04-14,2024-04-21,Social Media,New Business,Q4 2016,147.08
OPP_000171,5bda3e4d7080c484cd646a53165a7892,Deal 5bda3e4d,Closed Won,1.0,415.68,2024-04-20,2024-04-21,Paid Search,New Business,Q4 2016,415.68
OPP_000172,a909c24a30d5a05204ecb7ef3f11e321,Deal a909c24a,Closed Won,1.0,237.97,2024-04-13,2024-04-21,Referral,New Business,Q4 2016,237.97
OPP_000173,e439ced3d48f1a77f6ecc029cc946a6f,Deal e439ced3,Closed Won,1.0,160.44,2024-04-15,2024-04-21,Direct,New Business,Q4 2016,160.44
OPP_000174,7254ba1421bac35de5d5da660715bf0e,Deal 7254ba14,Closed Won,1.0,176.85,2024-04-17,2024-04-21,Paid Search,New Business,Q4 2016,176.85
OPP_000175,1069874467b6a425853288c450f68fc9,Deal 10698744,Closed Won,1.0,40.95,2024-04-13,2024-04-21,Social Media,New Business,Q4 2016,40.95
OPP_000176,7559c51df991c6861e6a8be5fb1e3751,Deal 7559c51d,Closed Won,1.0,69.49,2024-04-20,2024-04-21,Email,New Business,Q4 2016,69.49
OPP_000177,bc0e0c28cbe995798d3afb7c7c75d269,Deal bc0e0c28,Closed Won,1.0,1423.55,2024-04-15,2024-04-22,Email,New Business,Q4 2016,1423.55
OPP_000178,6335afd8e6b7eb0ebc8bb71ea0008f6f,Deal 6335afd8,Closed Won,1.0,971.96,2024-04-09,2024-04-22,Social Media,New Business,Q4 2016,971.96
OPP_000179,6ad644c08b98d152d28f183097633d41,Deal 6ad644c0,Closed Won,1.0,60.86,2024-04-17,2024-04-22,Paid Search,New Business,Q4 2016,60.86
OPP_000180,57c0b0276ce0eaf721a4424bf077ce8b,Deal 57c0b027,Closed Won,1.0,260.7,2024-04-17,2024-04-22,Email,New Business,Q4 2016,260.7
OPP_000181,38c5c2886f2aab75bb1ae3f79a3f300d,Deal 38c5c288,Closed Won,1.0,64.48,2024-04-18,2024-04-22,Web,New Business,Q4 2016,64.48
OPP_000182,e4ccaabafa125b3b39a9331b0abced9d,Deal e4ccaaba,Closed Won,1.0,61.16,2024-04-10,2024-04-22,Direct,New Business,Q4 2016,61.16
OPP_000183,84d8cb80e8228cbea6d970499c3ce3c3,Deal 84d8cb80,Closed Won,1.0,313.72,2024-04-19,2024-04-22,Paid Search,New Business,Q4 2016,313.72
OPP_000184,1e8c2b738fde51956f03f1a59bc86003,Deal 1e8c2b73,Closed Won,1.0,246.09,2024-04-21,2024-04-22,Social Media,New Business,Q4 2016,246.09
OPP_000185,82e4f033f60598903866557d89c9c042,Deal 82e4f033,Closed Won,1.0,44.74,2024-04-19,2024-04-22,Web,New Business,Q4 2016,44.74
OPP_000186,5f4c8250b9e6ee47971e0b19da4aa0f2,Deal 5f4c8250,Closed Won,1.0,783.22,2024-04-09,2024-04-22,Referral,New Business,Q4 2016,783.22
OPP_000187,e2ea01f68f92f0c55b08ca739af834b6,Deal e2ea01f6,Closed Won,1.0,149.39,2024-04-22,2024-04-22,Referral,New Business,Q4 2016,149.39
OPP_000188,e9555dc20eba7e4e62210df1f438ea00,Deal e9555dc2,Closed Won,1.0,143.4,2024-04-17,2024-04-22,Web,New Business,Q4 2016,143.4
OPP_000189,df30f88407baa98218b16abe7032899a,Deal df30f884,Closed Won,1.0,361.17,2024-04-14,2024-04-22,Social Media,New Business,Q4 2016,361.17
OPP_000190,08edff712f0cd04883215bdb5b0d7c7f,Deal 08edff71,Closed Won,1.0,82.08,2024-04-22,2024-04-22,Paid Search,New Business,Q4 2016,82.08
OPP_000191,b582532527260a8be949eac9f4d0ccff,Deal b5825325,Closed Won,1.0,76.51,2024-04-09,2024-04-22,Email,New Business,Q4 2016,76.51
OPP_000192,67418605ab8f9414a2e238bbcdde1312,Deal 67418605,Closed Won,1.0,139.89,2024-04-17,2024-04-22,Direct,New Business,Q4 2016,139.89
OPP_000193,9d664ec86be69d869bb6870294c4fdd8,Deal 9d664ec8,Closed Won,1.0,204.38,2024-04-10,2024-04-22,Paid Search,New Business,Q4 2016,204.38
OPP_000194,8c78d01de3a9009e23d6877a7cc9be20,Deal 8c78d01d,Closed Won,1.0,249.72,2024-04-10,2024-04-22,Paid Search,New Business,Q4 2016,249.72
OPP_000195,b157079a62d77688a0f66043aa1f0306,Deal b157079a,Closed Won,1.0,134.91,2024-04-09,2024-04-22,Web,New Business,Q4 2016,134.91
OPP_000196,deb08269080b64b8e69bcd06b808889a,Deal deb08269,Closed Won,1.0,261.92,2024-04-20,2024-04-22,Email,New Business,Q4 2016,261.92
OPP_000197,ed3d575bd3358123b063ee64cdecdef5,Deal ed3d575b,Closed Won,1.0,30.22,2024-04-21,2024-04-22,Social Media,New Business,Q4 2016,30.22
OPP_000198,6b5e619dedba6d4297fb10dd5886912f,Deal 6b5e619d,Closed Won,1.0,207.22,2024-04-15,2024-04-22,Direct,New Business,Q4 2016,207.22
OPP_000199,d868cf92a5a1305fc7277c60062e81ac,Deal d868cf92,Closed Won,1.0,420.08,2024-04-21,2024-04-22,Web,New Business,Q4 2016,420.08
OPP_000200,bd726a1bcd046edd7019cee8a66245f7,Deal bd726a1b,Closed Won,1.0,449.65,2024-04-22,2024-04-22,Paid Search,New Business,Q4 2016,449.65
OPP_000201,c98b0fbac2717f072d5089e8af088304,Deal c98b0fba,Closed Won,1.0,256.65,2024-04-12,2024-04-22,Web,New Business,Q4 2016,256.65
OPP_000202,fb5114c39f632a52598cf770c6076620,Deal fb5114c3,Closed Won,1.0,51.05,2024-04-12,2024-04-22,Web,New Business,Q4 2016,51.05
OPP_000203,4723d255a158f5b6c5a872264e3529c5,Deal 4723d255,Closed Won,1.0,68.72,2024-04-10,2024-04-22,Paid Search,New Business,Q4 2016,68.72
OPP_000204,04bc36cd51141e11c2cbbd188b6e47ca,Deal 04bc36cd,Closed Won,1.0,58.41,2024-04-13,2024-04-22,Email,New Business,Q4 2016,58.41
OPP_000205,91c96626f9e13b1b71a1f3e7ed52dd7a,Deal 91c96626,Closed Won,1.0,102.69,2024-04-11,2024-04-22,Social Media,New Business,Q4 2016,102.69
OPP_000206,b533dea24ada4dc5c1a9041d25d7c812,Deal b533dea2,Closed Won,1.0,30.42,2024-04-17,2024-04-22,Social Media,New Business,Q4 2016,30.42
OPP_000207,1b122a7be89622f672bb41380a83b69f,Deal 1b122a7b,Closed Won,1.0,86.92,2024-04-12,2024-04-22,Social Media,New Business,Q4 2016,86.92
OPP_000208,c8258090bca7cc6a62c1e15d7fd995d4,Deal c8258090,Closed Won,1.0,150.99,2024-04-14,2024-04-22,Paid Search,New Business,Q4 2016,150.99
OPP_000209,f9c44da06151c190a9a6c9c712873d10,Deal f9c44da0,Closed Won,1.0,92.97,2024-04-12,2024-04-22,Social Media,New Business,Q4 2016,92.97
OPP_000210,3d7e8f32f5b59e005ccfc1076b4040b5,Deal 3d7e8f32,Closed Won,1.0,85.08,2024-04-22,2024-04-22,Web,New Business,Q4 2016,85.08
OPP_000211,8b160e3e272dcca4665850aae31ae6fd,Deal 8b160e3e,Closed Won,1.0,31.92,2024-04-11,2024-04-22,Web,New Business,Q4 2016,31.92
OPP_000212,99d3df1714b20b9eb9734e731927379a,Deal 99d3df17,Closed Won,1.0,319.09,2024-04-18,2024-04-22,Paid Search,New Business,Q4 2016,319.09
OPP_000213,90bd4466c2905d7b5b56370149e62bcc,Deal 90bd4466,Closed Won,1.0,51.05,2024-04-13,2024-04-23,Social Media,New Business,Q4 2016,51.05
OPP_000214,0a5d7e24850c68bf00d39bd62a9a45ee,Deal 0a5d7e24,Closed Won,1.0,80.25,2024-04-10,2024-04-23,Paid Search,New Business,Q4 2016,80.25
OPP_000215,2e8e21db96a8ab922e51cd297678c6b2,Deal 2e8e21db,Closed Won,1.0,87.29,2024-04-15,2024-04-23,Web,New Business,Q4 2016,87.29
OPP_000216,89f586f0cbddc6428831c41c8c333c66,Deal 89f586f0,Closed Won,1.0,44.49,2024-04-10,2024-04-23,Web,New Business,Q4 2016,44.49
OPP_000217,b3aa45b7ba0f950a1b163a9f85f613de,Deal b3aa45b7,Closed Won,1.0,60.52,2024-04-11,2024-04-23,Social Media,New Business,Q4 2016,60.52
OPP_000218,0891b66cbcc48cf64f31ae9cae3d08d8,Deal 0891b66c,Closed Won,1.0,317.9,2024-04-22,2024-04-23,Referral,New Business,Q4 2016,317.9
OPP_000219,7e2dddf174cc4d2768bf39c43ab2bd7a,Deal 7e2dddf1,Closed Won,1.0,159.35,2024-04-11,2024-04-23,Email,New Business,Q4 2016,159.35
OPP_000220,0c22166d9f7e5761e397affa5af438c7,Deal 0c22166d,Closed Won,1.0,116.89,2024-04-19,2024-04-23,Social Media,New Business,Q4 2016,116.89
OPP_000221,8fe36dfd03ccfe3ed3d492c146705b9d,Deal 8fe36dfd,Closed Won,1.0,111.22,2024-04-13,2024-04-23,Web,New Business,Q4 2016,111.22
OPP_000222,6e5fe7366a2e1bfbf3257dba0af1267f,Deal 6e5fe736,Closed Won,1.0,406.92,2024-04-13,2024-04-23,Social Media,New Business,Q4 2016,406.92
OPP_000223,2825848807f070485f0f0ef3829758f4,Deal 28258488,Closed Won,1.0,22.86,2024-04-14,2024-04-23,Social Media,New Business,Q4 2016,22.86
OPP_000224,1ebeec1bb9ce388ee2e00d401058ca8b,Deal 1ebeec1b,Closed Won,1.0,55.6,2024-04-11,2024-04-23,Referral,New Business,Q4 2016,55.6
OPP_000225,67adba02e0955286954975ea56f9d17f,Deal 67adba02,Closed Won,1.0,98.83,2024-04-20,2024-04-23,Paid Search,New Business,Q4 2016,98.83
OPP_000226,45bff70fb7b99a5a33bc8ccb3786e170,Deal 45bff70f,Closed Won,1.0,76.47,2024-04-16,2024-04-23,Direct,New Business,Q4 2016,76.47
OPP_000227,25f680bf746bec3df11d48318ff015de,Deal 25f680bf,Closed Won,1.0,55.62,2024-04-19,2024-04-23,Web,New Business,Q4 2016,55.62
OPP_000228,8c72f52f7655510c1ec81f3b9019c638,Deal 8c72f52f,Closed Won,1.0,419.06,2024-04-19,2024-04-23,Referral,New Business,Q4 2016,419.06
OPP_000229,d3a84031db6c5de813d5a3a3489712ca,Deal d3a84031,Closed Won,1.0,109.02,2024-04-13,2024-04-23,Social Media,New Business,Q4 2016,109.02
OPP_000230,2f9d4ee8ca77fe0951ebfe9064cad953,Deal 2f9d4ee8,Closed Won,1.0,105.19,2024-04-21,2024-04-23,Email,New Business,Q4 2016,105.19
OPP_000231,0ec61157a488963fe217233f74c52760,Deal 0ec61157,Closed Won,1.0,45.01,2024-04-12,2024-04-23,Paid Search,New Business,Q4 2016,45.01
OPP_000232,5c5c9fde60ffb741545cf2608e8c12ca,Deal 5c5c9fde,Closed Won,1.0,613.78,2024-04-16,2024-04-23,Web,New Business,Q4 2016,613.78
OPP_000233,4fb7f38042d214ada4d81cc23d228cc8,Deal 4fb7f380,Closed Won,1.0,74.74,2024-04-20,2024-04-24,Direct,New Business,Q4 2016,74.74
OPP_000234,f9b03f7a6e5788ffb6cb6b4cd0d01892,Deal f9b03f7a,Closed Won,1.0,116.17,2024-04-15,2024-04-24,Email,New Business,Q4 2016,116.17
OPP_000235,d2266b035a47467c40d174c6f55cf4dd,Deal d2266b03,Closed Won,1.0,34.42,2024-04-12,2024-04-24,Social Media,New Business,Q4 2016,34.42
OPP_000236,d263c89354a73314488491185858af42,Deal d263c893,Closed Won,1.0,35.95,2024-04-16,2024-04-24,Social Media,New Business,Q4 2016,35.95
OPP_000237,d01f0aba52a4d7b2cca8d7623538a434,Deal d01f0aba,Closed Won,1.0,75.84,2024-04-22,2024-04-24,Email,New Business,Q4 2016,75.84
OPP_000238,8213bc96304fc0881189c4525f3002f7,Deal 8213bc96,Closed Won,1.0,48.55,2024-04-15,2024-04-24,Web,New Business,Q4 2016,48.55
OPP_000239,35d8c6d5e060ad24271ffda186312ef8,Deal 35d8c6d5,Closed Won,1.0,192.56,2024-04-17,2024-04-24,Paid Search,New Business,Q4 2016,192.56
OPP_000240,75fb23d26903b71ce3dd550ae22d2cc1,Deal 75fb23d2,Closed Won,1.0,61.02,2024-04-13,2024-04-24,Social Media,New Business,Q4 2016,61.02
OPP_000241,96caf486ad384c707d860dbb4e519794,Deal 96caf486,Closed Won,1.0,116.16,2024-04-12,2024-04-24,Paid Search,New Business,Q4 2016,116.16
OPP_000242,4421f094ff828b78aba6d18db005821d,Deal 4421f094,Closed Won,1.0,89.08,2024-04-18,2024-04-24,Email,New Business,Q4 2016,89.08
OPP_000243,45ec58d30f2023e4dac16d956a657ddd,Deal 45ec58d3,Closed Won,1.0,87.51,2024-04-17,2024-04-24,Paid Search,New Business,Q4 2016,87.51
OPP_000244,a08d1f4b300c3d7ec52f5f9a74234eca,Deal a08d1f4b,Closed Won,1.0,57.06,2024-04-15,2024-04-24,Social Media,New Business,Q4 2016,57.06
OPP_000245,6460e331ee8f69c01f1423cca48d9991,Deal 6460e331,Closed Won,1.0,20.11,2024-04-17,2024-04-24,Referral,New Business,Q4 2016,20.11
OPP_000246,5f834cc4ee109c58dff88c60b8ba5ecf,Deal 5f834cc4,Closed Won,1.0,96.23,2024-04-12,2024-04-24,Referral,New Business,Q4 2016,96.23
OPP_000247,4b038a7f8dfc36755eca741381e379e3,Deal 4b038a7f,Closed Won,1.0,155.2,2024-04-22,2024-04-24,Web,New Business,Q4 2016,155.2
OPP_000248,59f26737bbeea8142a7e982cfce13e7a,Deal 59f26737,Closed Won,1.0,194.85,2024-04-22,2024-04-24,Web,New Business,Q4 2016,194.85
OPP_000249,f883e09a1fb01318052c6ab839efb34a,Deal f883e09a,Closed Won,1.0,45.7,2024-04-23,2024-04-24,Paid Search,New Business,Q4 2016,45.7
OPP_000250,b88cd65e1d90bf6e185bf9b6f0b614cd,Deal b88cd65e,Closed Won,1.0,40.86,2024-04-24,2024-04-24,Paid Search,New Business,Q4 2016,40.86
OPP_000251,d3f7c0e804b501782903f7af749eb797,Deal d3f7c0e8,Closed Won,1.0,784.8,2024-04-21,2024-04-24,Email,New Business,Q4 2016,784.8
OPP_000252,d6e32818428593eefe8ffd7e15acb83e,Deal d6e32818,Closed Won,1.0,69.02,2024-04-23,2024-04-24,Referral,New Business,Q4 2016,69.02
OPP_000253,3e9334d33c1e64167920675211fb1aee,Deal 3e9334d3,Closed Won,1.0,65.11,2024-04-20,2024-04-24,Web,New Business,Q4 2016,65.11
OPP_000254,c776863a93dc0740c6e7d78104b21413,Deal c776863a,Closed Won,1.0,264.08,2024-04-17,2024-04-24,Direct,New Business,Q4 2016,264.08
OPP_000255,0ca768c507d1fc3c61bd950bb1c5231a,Deal 0ca768c5,Closed Won,1.0,112.52,2024-04-16,2024-04-24,Referral,New Business,Q4 2016,112.52
OPP_000256,b44d71edad65f41824d2e177470ef8f6,Deal b44d71ed,Closed Won,1.0,61.64,2024-04-14,2024-04-24,Referral,New Business,Q4 2016,61.64
OPP_000257,2fbb05b3ee700e1897b9fa501e416005,Deal 2fbb05b3,Closed Won,1.0,80.94,2024-04-12,2024-04-24,Social Media,New Business,Q4 2016,80.94
OPP_000258,b19169c7cb8391fb8561e094d61c531a,Deal b19169c7,Closed Won,1.0,129.03,2024-04-19,2024-04-24,Social Media,New Business,Q4 2016,129.03
OPP_000259,c4f710df20f7d1500da1aef81a993f65,Deal c4f710df,Closed Won,1.0,51.79,2024-04-19,2024-04-24,Web,New Business,Q4 2016,51.79
OPP_000260,de8f4a82099fe4fa6bcb8952ca51420f,Deal de8f4a82,Closed Won,1.0,64.83,2024-04-20,2024-04-24,Email,New Business,Q4 2016,64.83
OPP_000261,12ca240539e7029e0328f0a410c12ad1,Deal 12ca2405,Closed Won,1.0,297.91,2024-04-17,2024-04-24,Social Media,New Business,Q4 2016,297.91
OPP_000262,3379d980824f0aa5dab057f2530759bb,Deal 3379d980,Closed Won,1.0,87.9,2024-04-14,2024-04-24,Direct,New Business,Q4 2016,87.9
OPP_000263,09dd83f72b2516179cd46b81121fad23,Deal 09dd83f7,Closed Won,1.0,79.99,2024-04-19,2024-04-24,Social Media,New Business,Q4 2016,79.99
OPP_000264,48c43415ea1c4af9afa92542183b6e55,Deal 48c43415,Closed Won,1.0,33.52,2024-04-15,2024-04-24,Paid Search,New Business,Q4 2016,33.52
OPP_000265,b04bd4e0a1a21fef81b1f24f6fb81c08,Deal b04bd4e0,Closed Won,1.0,143.78,2024-04-24,2024-04-24,Web,New Business,Q4 2016,143.78
OPP_000266,3d7d60b10ba4b43cf6f6d5df2e933f67,Deal 3d7d60b1,Closed Won,1.0,27.86,2024-04-12,2024-04-24,Email,New Business,Q4 2016,27.86
OPP_000267,bd50a7fe9fd97ea4b7663031a319e150,Deal bd50a7fe,Closed Won,1.0,19.62,2024-07-03,2024-07-07,Referral,New Business,Q4 2016,19.62
OPP_000268,ec7a019261fce44180373d45b442d78f,Deal ec7a0192,Closed Won,1.0,19.62,2024-07-19,2024-07-20,Paid Search,New Business,Q1 2017,19.62
OPP_000269,b95a0a8bd30aece4e94e81f0591249d8,Deal b95a0a8b,Closed Won,1.0,19.62,2024-07-10,2024-07-20,Referral,New Business,Q1 2017,19.62
OPP_000270,38bcb524e1c38c2c1b60600a80fc8999,Deal 38bcb524,Closed Won,1.0,11.62,2024-07-14,2024-07-20,Email,New Business,Q1 2017,11.62
OPP_000271,7a18a504c1a4b32d883e68de2e1a7db0,Deal 7a18a504,Closed Won,1.0,16.62,2024-07-09,2024-07-20,Web,New Business,Q1 2017,16.62
OPP_000272,6acecf438369055d9243e121045cca74,Deal 6acecf43,Closed Won,1.0,18.62,2024-07-18,2024-07-20,Paid Search,New Business,Q1 2017,18.62
OPP_000273,34bf4feda1e203af64692d97c6950c39,Deal 34bf4fed,Closed Won,1.0,19.62,2024-07-10,2024-07-20,Web,New Business,Q1 2017,19.62
OPP_000274,40599d3d28b75746952ded75566637b9,Deal 40599d3d,Closed Won,1.0,20.62,2024-07-17,2024-07-20,Email,New Business,Q1 2017,20.62
OPP_000275,ce86fa5a5108884726a2244bcae51ae6,Deal ce86fa5a,Closed Won,1.0,19.62,2024-07-18,2024-07-20,Web,New Business,Q1 2017,19.62
OPP_000276,7004296aa0256632eaddc171edaf727f,Deal 7004296a,Closed Won,1.0,19.62,2024-07-20,2024-07-20,Social Media,New Business,Q1 2017,19.62
OPP_000277,cce1b8a1c5f8b1d224e19628299c8f54,Deal cce1b8a1,Closed Won,1.0,19.62,2024-07-09,2024-07-20,Referral,New Business,Q1 2017,19.62
OPP_000278,f175d67589e059cbbda956f10f0702e6,Deal f175d675,Closed Won,1.0,18.62,2024-07-17,2024-07-20,Email,New Business,Q1 2017,18.62
OPP_000279,0bda8164c1a12b6a388ebec8559ee287,Deal 0bda8164,Closed Won,1.0,15.62,2024-07-08,2024-07-20,Email,New Business,Q1 2017,15.62
OPP_000280,5965b589a33443dd1f820eb7df39762a,Deal 5965b589,Closed Won,1.0,19.62,2024-07-10,2024-07-20,Referral,New Business,Q1 2017,19.62
OPP_000281,db7576b1fe440f4c0a808855aacf0948,Deal db7576b1,Closed Won,1.0,18.62,2024-07-17,2024-07-20,Web,New Business,Q1 2017,18.62
OPP_000282,1b694ef5b28d3e949a4f0ffeb2c9fcd6,Deal 1b694ef5,Closed Won,1.0,18.62,2024-07-17,2024-07-20,Referral,New Business,Q1 2017,18.62
OPP_000283,2f9d791088532b218b41f892cc16073b,Deal 2f9d7910,Closed Won,1.0,18.62,2024-07-17,2024-07-20,Web,New Business,Q1 2017,18.62
OPP_000284,3ce4038922670fead496aeae61a8a393,Deal 3ce40389,Closed Won,1.0,19.62,2024-07-14,2024-07-20,Paid Search,New Business,Q1 2017,19.62
OPP_000285,205d7052a6505124d200f6fea6b423bc,Deal 205d7052,Closed Won,1.0,18.62,2024-07-17,2024-07-20,Web,New Business,Q1 2017,18.62
OPP_000286,8a784d47854e4cbc5562362393d504db,Deal 8a784d47,Closed Won,1.0,18.62,2024-07-20,2024-07-20,Paid Search,New Business,Q1 2017,18.62
OPP_000287,9b91ddcbd6cbceb83d4fd2462ca1f95e,Deal 9b91ddcb,Closed Won,1.0,19.62,2024-07-16,2024-07-20,Referral,New Business,Q1 2017,19.62
OPP_000288,ca5a215980675471f0cf8199c041909a,Deal ca5a2159,Closed Won,1.0,19.62,2024-07-13,2024-07-20,Direct,New Business,Q1 2017,19.62
OPP_000289,d82cef48824870df9946d57e827ed727,Deal d82cef48,Closed Won,1.0,19.62,2024-07-17,2024-07-20,Paid Search,New Business,Q1 2017,19.62
OPP_000290,43d29c6fc78c31c80080d85e5260a9fb,Deal 43d29c6f,Closed Won,1.0,19.62,2024-07-17,2024-07-20,Web,New Business,Q1 2017,19.62
OPP_000291,f92641ff0446a0e1c57195ebfe76e16a,Deal f92641ff,Closed Won,1.0,18.62,2024-07-10,2024-07-20,Email,New Business,Q1 2017,18.62
OPP_000292,17fed53ba6dfef9b594ee2268642e2aa,Deal 17fed53b,Closed Won,1.0,18.62,2024-07-15,2024-07-20,Email,New Business,Q1 2017,18.62
OPP_000293,464de32dc84484c1d26df3e8e38e708b,Deal 464de32d,Closed Won,1.0,15.62,2024-07-15,2024-07-20,Referral,New Business,Q1 2017,15.62
OPP_000294,747996a66f5aa711deb8ae58f5ae46a0,Deal 747996a6,Closed Won,1.0,18.62,2024-07-13,2024-07-20,Paid Search,New Business,Q1 2017,18.62
OPP_000295,e1fe072ef14b519af1f0a8ed997c1301,Deal e1fe072e,Closed Won,1.0,24.42,2024-07-11,2024-07-20,Social Media,New Business,Q1 2017,24.42
OPP_000296,c96209cd1d43d071d3bdf48d299b7aa5,Deal c96209cd,Closed Won,1.0,20.62,2024-07-08,2024-07-20,Email,New Business,Q1 2017,20.62
OPP_000297,09f58c00f941827ab206de7796785e44,Deal 09f58c00,Closed Won,1.0,17.62,2024-07-15,2024-07-20,Social Media,New Business,Q1 2017,17.62
OPP_000298,9021fdebb45ac827a6033d6969d5c2e3,Deal 9021fdeb,Closed Won,1.0,50.95,2024-07-15,2024-07-20,Paid Search,New Business,Q1 2017,50.95
OPP_000299,f2dd5f15184c73c0d45c02941c7c23d1,Deal f2dd5f15,Closed Won,1.0,91.92,2024-07-19,2024-07-20,Referral,New Business,Q1 2017,91.92
OPP_000300,157ec3dc3f38cdbd2706bd216edfe8fb,Deal 157ec3dc,Closed Won,1.0,175.28,2024-07-16,2024-07-21,Social Media,New Business,Q1 2017,175.28
OPP_000301,e6db6e9529fecbe14cd05dd349816656,Deal e6db6e95,Closed Won,1.0,124.84,2024-07-12,2024-07-21,Email,New Business,Q1 2017,124.84
OPP_000302,bf44408de1d05eef70fb026ba64a90ea,Deal bf44408d,Closed Won,1.0,21.45,2024-07-17,2024-07-21,Web,New Business,Q1 2017,21.45
OPP_000303,1b3d11cf9f92c0f7baf627ab059621f8,Deal 1b3d11cf,Closed Won,1.0,666.71,2024-07-18,2024-07-21,Paid Search,New Business,Q1 2017,666.71
OPP_000304,89898719573722b59b173f76fb213501,Deal 89898719,Closed Won,1.0,47.83,2024-07-22,2024-07-22,Web,New Business,Q1 2017,47.83
OPP_000305,4e36d0170c671378f49f701a810360ae,Deal 4e36d017,Closed Won,1.0,389.43,2024-07-17,2024-07-22,Referral,New Business,Q1 2017,389.43
OPP_000306,d809ddde66fee6223df16b11231491f9,Deal d809ddde,Closed Won,1.0,846.52,2024-07-15,2024-07-22,Web,New Business,Q1 2017,846.52
OPP_000307,9a3e437ab219133c20a7033be9087edf,Deal 9a3e437a,Closed Won,1.0,164.21,2024-07-14,2024-07-22,Direct,New Business,Q1 2017,164.21
OPP_000308,f53b39c6c91ce86717c15d8e4e5da0c2,Deal f53b39c6,Closed Won,1.0,25.1,2024-07-10,2024-07-23,Paid Search,New Business,Q1 2017,25.1
OPP_000309,452b706af12e25e6c8c740b4dc493ab0,Deal 452b706a,Closed Won,1.0,84.59,2024-07-11,2024-07-23,Paid Search,New Business,Q1 2017,84.59
OPP_000310,d64aa68e4a96734f280b7ddf0852d511,Deal d64aa68e,Closed Won,1.0,256.79,2024-07-15,2024-07-23,Web,New Business,Q1 2017,256.79
OPP_000311,76774c936de5cb5a431120fde98e40da,Deal 76774c93,Closed Won,1.0,141.37,2024-07-22,2024-07-23,Paid Search,New Business,Q1 2017,141.37
OPP_000312,81e5043198a44ddeb226002ff55d8ad4,Deal 81e50431,Closed Won,1.0,108.12,2024-07-22,2024-07-24,Direct,New Business,Q1 2017,108.12
OPP_000313,9d00e5dd1d0a6dc258a09e9c90854357,Deal 9d00e5dd,Closed Won,1.0,16.62,2024-07-20,2024-07-24,Email,New Business,Q1 2017,16.62
OPP_000314,765442de6466c0bb079c22b8b20e0eab,Deal 765442de,Closed Won,1.0,367.65,2024-07-24,2024-07-24,Direct,New Business,Q1 2017,367.65
OPP_000315,b174fa32929e4af3622213e835cfa84a,Deal b174fa32,Closed Won,1.0,151.37,2024-07-17,2024-07-24,Web,New Business,Q1 2017,151.37
OPP_000316,acc3d4031cbd2f28ac6b5b71427a054c,Deal acc3d403,Closed Won,1.0,130.75,2024-07-22,2024-07-24,Direct,New Business,Q1 2017,130.75
OPP_000317,588454faf6ae4ce8b0f387e19b7115a2,Deal 588454fa,Closed Won,1.0,88.29,2024-07-12,2024-07-25,Paid Search,New Business,Q1 2017,88.29
OPP_000318,bbcec25aefec973dfa1b9499147fdf76,Deal bbcec25a,Closed Won,1.0,425.07,2024-07-15,2024-07-25,Direct,New Business,Q1 2017,425.07
OPP_000319,51b79a492b5e53504ce70340ce111374,Deal 51b79a49,Closed Won,1.0,64.46,2024-07-25,2024-07-25,Direct,New Business,Q1 2017,64.46
OPP_000320,08d7ec7381dc51d41a0e4d86314b7a98,Deal 08d7ec73,Closed Won,1.0,719.76,2024-07-15,2024-07-25,Paid Search,New Business,Q1 2017,719.76
OPP_000321,ad818323f40e1a353eb3a3874d138c51,Deal ad818323,Closed Won,1.0,191.4,2024-07-15,2024-07-25,Web,New Business,Q1 2017,191.4
OPP_000322,0ed46f17da8a1c3bd0ed5fdfc50decc4,Deal 0ed46f17,Closed Won,1.0,82.19,2024-07-19,2024-07-25,Referral,New Business,Q1 2017,82.19
