date,campaign_id,campaign_name,objective,impressions,reach,spend,link_clicks,ctr,cpc,cpm,purchases,purchase_value,cost_per_purchase,roas
2024-08-22,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,13671,10205,89.58,196,1.43,0.46,6.55,8,1148.69,11.2,12.82
2024-08-23,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,8101,6176,59.76,77,0.95,0.78,7.38,1,114.61,59.76,1.92
2024-08-23,META_C002,Retargeting - Add to Cart,CONVERSIONS,28578,20236,123.93,267,0.93,0.46,4.34,10,1105.28,12.39,8.92
2024-08-23,META_C003,Brand Awareness - Video,AWARENESS,18968,13135,91.41,299,1.58,0.31,10.43,13,1789.69,7.03,19.58
2024-08-23,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,25450,19479,185.38,622,2.44,0.3,7.28,26,4928.29,7.13,26.58
2024-08-23,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,11932,8600,134.47,291,2.44,0.46,11.27,4,757.18,33.62,5.63
2024-08-24,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,17794,11004,196.38,149,0.84,1.32,11.04,2,325.01,98.19,1.66
2024-08-24,META_C002,Retargeting - Add to Cart,CONVERSIONS,29511,18528,132.92,609,2.06,0.22,7.7,9,1047.44,14.77,7.88
2024-08-24,META_C003,Brand Awareness - Video,AWARENESS,12320,9093,95.22,110,0.89,0.87,10.99,4,710.91,23.8,7.47
2024-08-24,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,10907,6742,60.02,196,1.8,0.31,5.5,7,822.1,8.57,13.7
2024-08-24,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,15309,12882,90.71,273,1.78,0.33,5.93,4,565.62,22.68,6.24
2024-08-25,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,28868,20341,225.32,511,1.77,0.44,10.91,26,4973.17,8.67,22.07
2024-08-25,META_C002,Retargeting - Add to Cart,CONVERSIONS,18688,14201,75.2,238,1.27,0.32,4.02,3,362.3,25.07,4.82
2024-08-25,META_C003,Brand Awareness - Video,AWARENESS,15064,12686,93.52,373,2.48,0.25,9.35,6,854.19,15.59,9.13
2024-08-25,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,22235,13649,216.48,230,1.03,0.94,9.74,4,768.71,54.12,3.55
2024-08-25,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,23031,17592,181.71,427,1.85,0.43,8.44,13,1377.95,13.98,7.58
2024-08-26,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,23171,14653,128.03,445,1.92,0.29,5.53,18,2448.04,7.11,19.12
2024-08-26,META_C002,Retargeting - Add to Cart,CONVERSIONS,16718,12915,142.81,409,2.45,0.35,9.92,23,3113.45,6.21,21.8
2024-08-26,META_C003,Brand Awareness - Video,AWARENESS,26053,19170,86.1,462,1.77,0.19,8.09,25,4395.37,3.44,51.05
2024-08-26,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,25298,16190,173.74,338,1.34,0.51,6.87,13,1691.64,13.36,9.74
2024-08-26,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,20335,14430,127.97,470,2.31,0.27,6.29,4,360.73,31.99,2.82
2024-08-27,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,26189,22239,213.26,310,1.18,0.69,9.82,18,3221.04,11.85,15.1
2024-08-27,META_C002,Retargeting - Add to Cart,CONVERSIONS,20469,13493,84.23,376,1.84,0.22,4.11,4,797.2,21.06,9.46
2024-08-27,META_C003,Brand Awareness - Video,AWARENESS,12034,9358,63.06,112,0.93,0.56,5.24,5,771.71,12.61,12.24
2024-08-27,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,9895,8036,82.88,233,2.35,0.36,8.38,13,1281.23,6.38,15.46
2024-08-27,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,10661,9029,84.23,224,2.1,0.38,7.9,5,849.97,16.85,10.09
2024-08-28,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,26420,21032,163.6,396,1.5,0.41,6.19,13,1409.34,12.58,8.61
2024-08-28,META_C002,Retargeting - Add to Cart,CONVERSIONS,17954,13065,148.19,301,1.68,0.49,8.25,6,977.66,24.7,6.6
2024-08-28,META_C003,Brand Awareness - Video,AWARENESS,25540,17363,87.94,352,1.38,0.25,9.16,19,3614.63,4.63,41.1
2024-08-28,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,20657,16021,223.76,337,1.63,0.66,10.83,12,1628.65,18.65,7.28
2024-08-28,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,9583,6762,98.94,222,2.32,0.45,10.33,2,295.97,49.47,2.99
2024-08-29,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,10363,6737,116.08,216,2.08,0.54,11.2,2,271.7,58.04,2.34
2024-08-29,META_C002,Retargeting - Add to Cart,CONVERSIONS,22833,14461,129.44,435,1.91,0.3,6.61,25,4524.38,5.18,34.95
2024-08-29,META_C003,Brand Awareness - Video,AWARENESS,29441,23888,96.54,494,1.68,0.2,10.84,14,2519.87,6.9,26.1
2024-08-29,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,12005,7371,139.06,295,2.46,0.47,11.58,13,1639.75,10.7,11.79
2024-08-29,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,23352,18785,139.25,506,2.17,0.28,5.96,11,1040.73,12.66,7.47
2024-08-30,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,12490,8120,56.48,180,1.44,0.31,4.52,9,1059.65,6.28,18.76
2024-08-30,META_C002,Retargeting - Add to Cart,CONVERSIONS,17971,13653,143.24,257,1.43,0.56,11.02,13,1613.65,11.02,11.27
2024-08-30,META_C003,Brand Awareness - Video,AWARENESS,9747,6932,85.62,175,1.8,0.49,10.28,6,1152.84,14.27,13.46
2024-08-30,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,14302,9578,107.61,293,2.05,0.37,7.52,12,2081.78,8.97,19.35
2024-08-30,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,26040,21632,193.93,303,1.16,0.64,7.45,13,1933.63,14.92,9.97
2024-08-31,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,25971,18678,259.01,531,2.04,0.49,10.27,25,2434.73,10.36,9.4
2024-08-31,META_C002,Retargeting - Add to Cart,CONVERSIONS,12509,10552,119.4,178,1.42,0.67,9.55,2,261.21,59.7,2.19
2024-08-31,META_C003,Brand Awareness - Video,AWARENESS,18976,12388,95.17,340,1.79,0.28,5.39,7,1082.29,13.6,11.37
2024-08-31,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,27807,19973,301.96,266,0.96,1.14,10.86,3,427.09,100.65,1.41
2024-08-31,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,20938,14792,138.43,168,0.8,0.82,6.61,9,1039.76,15.38,7.51
2024-09-01,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,28176,17673,166.37,702,2.49,0.24,5.9,7,1122.52,23.77,6.75
2024-09-01,META_C002,Retargeting - Add to Cart,CONVERSIONS,27133,20840,156.25,629,2.32,0.25,6.9,19,2908.26,8.22,18.61
2024-09-01,META_C003,Brand Awareness - Video,AWARENESS,29285,24764,101.95,384,1.31,0.27,7.6,10,1081.3,10.2,10.61
2024-09-01,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,12602,9630,101.9,187,1.48,0.54,8.09,5,993.05,20.38,9.75
2024-09-01,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,26778,18664,183.71,518,1.93,0.35,11.31,30,3987.92,6.12,21.71
2024-09-02,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,22957,15472,140.74,565,2.46,0.25,6.13,18,3476.52,7.82,24.7
2024-09-02,META_C002,Retargeting - Add to Cart,CONVERSIONS,28115,18652,146.8,472,1.68,0.31,7.21,6,1195.84,24.47,8.15
2024-09-02,META_C003,Brand Awareness - Video,AWARENESS,24558,17422,86.75,403,1.64,0.22,8.95,22,4149.77,3.94,47.84
2024-09-02,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,15422,11301,147.73,140,0.91,1.06,9.58,4,624.72,36.93,4.23
2024-09-02,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,8128,5071,45.99,139,1.71,0.33,5.66,3,361.14,15.33,7.85
2024-09-03,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,27125,17258,216.01,505,1.86,0.43,7.96,23,3161.03,9.39,14.63
2024-09-03,META_C002,Retargeting - Add to Cart,CONVERSIONS,8438,6425,76.41,133,1.58,0.57,9.06,7,787.92,10.92,10.31
2024-09-03,META_C003,Brand Awareness - Video,AWARENESS,18144,12977,101.49,379,2.09,0.27,10.49,10,979.24,10.15,9.65
2024-09-03,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,15688,12078,150.95,246,1.57,0.61,9.62,10,1493.11,15.09,9.89
2024-09-03,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,11313,8092,94.56,160,1.41,0.59,8.36,9,1346.88,10.51,14.24
2024-09-04,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,13334,8639,68.45,111,0.83,0.62,5.13,3,596.17,22.82,8.71
2024-09-04,META_C002,Retargeting - Add to Cart,CONVERSIONS,22742,17964,112.62,292,1.28,0.39,4.95,15,1649.13,7.51,14.64
2024-09-04,META_C003,Brand Awareness - Video,AWARENESS,18092,13514,101.6,215,1.19,0.47,8.11,6,1062.78,16.93,10.46
2024-09-04,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,19617,13742,83.09,481,2.45,0.17,4.24,19,3500.17,4.37,42.13
2024-09-04,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,19371,12744,79.72,317,1.64,0.25,4.12,15,2496.23,5.31,31.31
2024-09-05,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,29734,21633,220.55,478,1.61,0.46,7.42,25,2366.71,8.82,10.73
2024-09-05,META_C002,Retargeting - Add to Cart,CONVERSIONS,29513,25036,137.45,348,1.18,0.39,8.78,8,764.09,17.18,5.56
2024-09-05,META_C003,Brand Awareness - Video,AWARENESS,18452,11335,92.44,210,1.14,0.44,9.75,7,1379.79,13.21,14.93
2024-09-05,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,23292,16838,237.94,539,2.31,0.44,10.22,10,1844.77,23.79,7.75
2024-09-05,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,14622,12213,91.37,356,2.43,0.26,6.25,6,1183.17,15.23,12.95
2024-09-06,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,9885,6471,74.66,161,1.63,0.46,7.55,6,998.32,12.44,13.37
2024-09-06,META_C002,Retargeting - Add to Cart,CONVERSIONS,29302,23319,136.59,283,0.97,0.48,5.79,11,1208.7,12.42,8.85
2024-09-06,META_C003,Brand Awareness - Video,AWARENESS,13662,11230,90.36,201,1.47,0.45,6.61,2,259.83,45.18,2.88
2024-09-06,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,16977,13987,111.97,361,2.13,0.31,6.6,17,3022.79,6.59,27.0
2024-09-06,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,28982,23153,202.86,482,1.66,0.42,7.26,11,1356.53,18.44,6.69
2024-09-07,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,12924,8222,70.77,298,2.31,0.24,5.48,16,2472.72,4.42,34.94
2024-09-07,META_C002,Retargeting - Add to Cart,CONVERSIONS,26490,17109,142.69,242,0.91,0.59,11.21,4,495.95,35.67,3.48
2024-09-07,META_C003,Brand Awareness - Video,AWARENESS,8958,6067,40.13,112,1.25,0.36,4.48,6,695.46,6.69,17.33
2024-09-07,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,13262,10234,144.22,303,2.28,0.48,10.87,8,893.37,18.03,6.19
2024-09-07,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,15252,11474,105.81,183,1.2,0.58,6.94,8,1025.75,13.23,9.69
2024-09-08,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,18029,13331,171.09,400,2.22,0.43,9.49,18,2083.51,9.51,12.18
2024-09-08,META_C002,Retargeting - Add to Cart,CONVERSIONS,29449,22563,132.23,502,1.7,0.26,7.62,9,1235.2,14.69,9.34
2024-09-08,META_C003,Brand Awareness - Video,AWARENESS,16991,13252,94.11,230,1.35,0.41,5.54,7,1224.7,13.44,13.01
2024-09-08,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,21758,14730,154.26,394,1.81,0.39,7.09,10,1698.27,15.43,11.01
2024-09-08,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,20755,13209,134.54,303,1.46,0.44,6.48,10,1457.44,13.45,10.83
2024-09-09,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,24599,15922,229.64,322,1.31,0.71,11.57,14,2500.5,16.4,10.89
2024-09-09,META_C002,Retargeting - Add to Cart,CONVERSIONS,16326,12843,150.5,140,0.86,1.07,11.07,7,1226.35,21.5,8.15
2024-09-09,META_C003,Brand Awareness - Video,AWARENESS,22724,17952,93.62,207,0.91,0.45,11.84,6,570.65,15.6,6.1
2024-09-09,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,14473,10807,93.74,318,2.2,0.29,6.48,9,1701.14,10.42,18.15
2024-09-09,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,9756,7902,103.69,127,1.3,0.82,10.63,3,537.76,34.56,5.19
2024-09-10,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,26296,17945,219.45,419,1.59,0.52,8.74,25,2686.81,8.78,12.24
2024-09-10,META_C002,Retargeting - Add to Cart,CONVERSIONS,28846,23251,132.89,335,1.16,0.4,11.78,3,509.15,44.3,3.83
2024-09-10,META_C003,Brand Awareness - Video,AWARENESS,22170,14288,90.98,228,1.03,0.4,10.33,7,700.05,13.0,7.69
2024-09-10,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,13791,9554,149.15,214,1.55,0.7,10.81,9,1372.96,16.57,9.21
2024-09-10,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,15498,12111,146.73,286,1.85,0.51,9.47,12,1587.6,12.23,10.82
2024-09-11,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,27119,17371,229.61,274,1.01,0.84,11.07,10,1313.59,22.96,5.72
2024-09-11,META_C002,Retargeting - Add to Cart,CONVERSIONS,25940,18357,136.75,299,1.15,0.46,9.35,8,1253.99,17.09,9.17
2024-09-11,META_C003,Brand Awareness - Video,AWARENESS,22452,16716,98.82,535,2.38,0.18,11.9,8,774.01,12.35,7.83
2024-09-11,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,14841,9411,121.8,263,1.77,0.46,8.21,12,2362.16,10.15,19.39
2024-09-11,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,27321,17201,180.23,300,1.1,0.6,6.71,11,1659.45,16.38,9.21
2024-09-12,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,12999,10112,128.21,191,1.47,0.67,9.86,10,1472.35,12.82,11.48
2024-09-12,META_C002,Retargeting - Add to Cart,CONVERSIONS,15647,10380,93.05,342,2.19,0.27,5.95,4,488.61,23.26,5.25
2024-09-12,META_C003,Brand Awareness - Video,AWARENESS,9004,7161,38.85,159,1.77,0.24,4.31,4,484.2,9.71,12.46
2024-09-12,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,14054,11235,165.72,121,0.86,1.37,11.79,1,173.51,165.72,1.05
2024-09-12,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,20152,16038,193.06,464,2.3,0.42,9.58,22,3129.96,8.78,16.21
2024-09-13,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,14778,10740,118.47,164,1.11,0.72,8.02,7,981.58,16.92,8.29
2024-09-13,META_C002,Retargeting - Add to Cart,CONVERSIONS,21644,14282,133.81,495,2.29,0.27,7.48,17,1950.72,7.87,14.58
2024-09-13,META_C003,Brand Awareness - Video,AWARENESS,8906,6848,50.92,152,1.71,0.34,5.72,3,487.03,16.97,9.56
2024-09-13,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,14054,11314,90.87,257,1.83,0.35,6.47,13,1274.13,6.99,14.02
2024-09-13,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,15662,12284,144.72,220,1.4,0.66,9.24,5,787.35,28.94,5.44
2024-09-14,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,15580,10551,88.17,176,1.13,0.5,5.66,10,1069.95,8.82,12.14
2024-09-14,META_C002,Retargeting - Add to Cart,CONVERSIONS,28092,19864,134.44,528,1.88,0.25,7.02,23,3252.95,5.85,24.2
2024-09-14,META_C003,Brand Awareness - Video,AWARENESS,9225,7653,93.62,170,1.84,0.55,11.84,5,627.03,18.72,6.7
2024-09-14,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,9701,6926,102.32,173,1.78,0.59,10.55,9,1025.37,11.37,10.02
2024-09-14,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,12031,9541,72.68,173,1.44,0.42,6.04,5,930.76,14.54,12.81
2024-09-15,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,21605,15155,178.78,214,0.99,0.84,8.28,4,783.51,44.7,4.38
2024-09-15,META_C002,Retargeting - Add to Cart,CONVERSIONS,29061,18723,140.13,257,0.88,0.55,5.16,10,985.25,14.01,7.03
2024-09-15,META_C003,Brand Awareness - Video,AWARENESS,9276,6690,93.54,130,1.4,0.72,11.66,7,1039.62,13.36,11.11
2024-09-15,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,16255,11321,90.37,251,1.54,0.36,5.56,5,538.3,18.07,5.96
2024-09-15,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,14847,10796,66.32,357,2.4,0.19,4.47,13,1260.73,5.1,19.01
2024-09-16,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,23247,14307,230.4,443,1.91,0.52,9.91,20,1993.52,11.52,8.65
2024-09-16,META_C002,Retargeting - Add to Cart,CONVERSIONS,23989,15213,155.78,396,1.65,0.39,6.72,23,2294.97,6.77,14.73
2024-09-16,META_C003,Brand Awareness - Video,AWARENESS,18506,11392,86.57,203,1.1,0.43,9.04,4,689.45,21.64,7.96
2024-09-16,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,11607,9420,58.68,170,1.46,0.35,5.06,10,1021.38,5.87,17.41
2024-09-16,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,10237,8064,66.51,116,1.13,0.57,6.5,3,357.55,22.17,5.38
2024-09-17,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,17933,14207,181.05,426,2.38,0.43,10.1,9,1047.91,20.12,5.79
2024-09-17,META_C002,Retargeting - Add to Cart,CONVERSIONS,21503,16241,94.02,308,1.43,0.31,4.37,14,2504.48,6.72,26.64
2024-09-17,META_C003,Brand Awareness - Video,AWARENESS,20147,12096,99.98,246,1.22,0.41,9.09,8,1569.84,12.5,15.7
2024-09-17,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,14558,9546,82.79,351,2.41,0.24,5.69,14,1727.12,5.91,20.86
2024-09-17,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,22048,16672,176.38,414,1.88,0.43,8.78,13,1196.59,13.57,6.78
2024-09-18,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,19874,16839,135.1,191,0.96,0.71,6.8,8,820.61,16.89,6.07
2024-09-18,META_C002,Retargeting - Add to Cart,CONVERSIONS,14018,10411,122.55,258,1.84,0.47,8.74,10,1903.59,12.25,15.53
2024-09-18,META_C003,Brand Awareness - Video,AWARENESS,17947,11778,93.0,361,2.01,0.26,5.29,4,416.78,23.25,4.48
2024-09-18,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,10334,7712,61.41,186,1.8,0.33,5.94,8,1012.3,7.68,16.48
2024-09-18,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,20720,12940,183.48,517,2.5,0.35,11.48,30,5270.12,6.12,28.72
2024-09-19,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,8441,6211,39.63,180,2.13,0.22,4.69,10,1569.22,3.96,39.6
2024-09-19,META_C002,Retargeting - Add to Cart,CONVERSIONS,19487,14220,138.19,366,1.88,0.38,7.09,20,3110.95,6.91,22.51
2024-09-19,META_C003,Brand Awareness - Video,AWARENESS,26856,21906,91.95,506,1.88,0.18,8.15,16,1583.34,5.75,17.22
2024-09-19,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,16311,13840,71.57,363,2.23,0.2,4.39,15,2290.08,4.77,32.0
2024-09-19,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,23566,16669,111.49,361,1.53,0.31,4.73,15,2226.66,7.43,19.97
2024-09-20,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,9202,7712,95.15,227,2.47,0.42,10.34,10,1419.55,9.52,14.92
2024-09-20,META_C002,Retargeting - Add to Cart,CONVERSIONS,21450,13442,129.71,370,1.72,0.35,8.48,13,2420.45,9.98,18.66
2024-09-20,META_C003,Brand Awareness - Video,AWARENESS,23951,15864,96.46,438,1.83,0.22,11.11,8,1474.84,12.06,15.29
2024-09-20,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,28481,22606,273.14,644,2.26,0.42,11.53,22,2376.68,12.42,8.7
2024-09-20,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,22713,17512,142.99,258,1.14,0.55,6.3,7,759.02,20.43,5.31
2024-09-21,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,12268,8561,143.47,164,1.34,0.87,11.69,9,1449.19,15.94,10.1
2024-09-21,META_C002,Retargeting - Add to Cart,CONVERSIONS,18019,12920,131.29,262,1.45,0.5,7.29,9,1332.75,14.59,10.15
2024-09-21,META_C003,Brand Awareness - Video,AWARENESS,24758,17075,96.56,602,2.43,0.16,9.73,17,3215.27,5.68,33.3
2024-09-21,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,26054,19785,240.64,629,2.41,0.38,9.24,9,1367.6,26.74,5.68
2024-09-21,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,15261,10796,135.54,240,1.57,0.56,8.88,14,2172.93,9.68,16.03
2024-09-22,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,11532,7466,112.19,186,1.61,0.6,9.73,3,412.96,37.4,3.68
2024-09-22,META_C002,Retargeting - Add to Cart,CONVERSIONS,24498,17508,130.03,349,1.42,0.37,5.31,4,617.11,32.51,4.75
2024-09-22,META_C003,Brand Awareness - Video,AWARENESS,21365,13150,93.28,292,1.37,0.32,7.22,11,1408.61,8.48,15.1
2024-09-22,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,17161,13718,90.9,284,1.65,0.32,5.3,7,1190.2,12.99,13.09
2024-09-22,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,20126,14477,188.0,493,2.45,0.38,9.34,20,3723.77,9.4,19.81
2024-09-23,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,8024,5878,45.87,136,1.69,0.34,5.72,6,812.1,7.64,17.7
2024-09-23,META_C002,Retargeting - Add to Cart,CONVERSIONS,22742,16429,136.21,329,1.45,0.41,7.5,9,1449.73,15.13,10.64
2024-09-23,META_C003,Brand Awareness - Video,AWARENESS,10552,6575,95.93,161,1.53,0.6,9.28,2,270.43,47.97,2.82
2024-09-23,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,25374,20867,244.11,492,1.94,0.5,9.62,10,1246.78,24.41,5.11
2024-09-23,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,12309,9772,113.11,238,1.93,0.48,9.19,5,694.55,22.62,6.14
2024-09-24,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,21931,16648,226.65,462,2.11,0.49,10.33,14,2292.07,16.19,10.11
2024-09-24,META_C002,Retargeting - Add to Cart,CONVERSIONS,18025,15089,97.96,320,1.78,0.31,5.43,5,486.3,19.59,4.96
2024-09-24,META_C003,Brand Awareness - Video,AWARENESS,25581,16355,104.57,516,2.02,0.2,5.49,11,1705.05,9.51,16.31
2024-09-24,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,19750,16019,194.23,229,1.16,0.85,9.83,9,849.84,21.58,4.38
2024-09-24,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,9516,7407,39.92,212,2.23,0.19,4.2,6,569.59,6.65,14.27
2024-09-25,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,23704,19731,230.81,282,1.19,0.82,9.74,3,499.24,76.94,2.16
2024-09-25,META_C002,Retargeting - Add to Cart,CONVERSIONS,13082,10655,101.14,272,2.08,0.37,7.73,13,2088.99,7.78,20.65
2024-09-25,META_C003,Brand Awareness - Video,AWARENESS,28645,24221,101.48,572,2.0,0.18,11.58,24,2433.9,4.23,23.98
2024-09-25,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,13972,8403,71.25,146,1.04,0.49,5.1,8,1429.02,8.91,20.06
2024-09-25,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,9575,6340,101.04,230,2.4,0.44,10.55,13,2566.07,7.77,25.4
2024-09-26,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,17023,11279,171.38,369,2.17,0.46,10.07,13,2305.32,13.18,13.45
2024-09-26,META_C002,Retargeting - Add to Cart,CONVERSIONS,14069,10228,119.76,176,1.25,0.68,8.51,10,1785.34,11.98,14.91
2024-09-26,META_C003,Brand Awareness - Video,AWARENESS,24079,19184,89.88,270,1.12,0.33,8.84,14,2376.71,6.42,26.44
2024-09-26,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,12690,9565,96.19,216,1.7,0.45,7.58,5,502.93,19.24,5.23
2024-09-26,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,18273,13659,79.95,226,1.24,0.35,4.38,2,207.65,39.98,2.6
2024-09-27,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,11058,7140,115.3,116,1.05,0.99,10.43,1,122.77,115.3,1.06
2024-09-27,META_C002,Retargeting - Add to Cart,CONVERSIONS,25556,17662,134.91,445,1.74,0.3,5.28,5,795.2,26.98,5.89
2024-09-27,META_C003,Brand Awareness - Video,AWARENESS,16692,10055,99.25,311,1.86,0.32,9.39,8,1186.05,12.41,11.95
2024-09-27,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,16517,12803,143.18,312,1.89,0.46,8.67,13,1700.1,11.01,11.87
2024-09-27,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,27267,22106,147.28,422,1.55,0.35,5.4,19,3411.46,7.75,23.16
2024-09-28,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,19112,13374,216.42,236,1.23,0.92,11.32,6,1107.25,36.07,5.12
2024-09-28,META_C002,Retargeting - Add to Cart,CONVERSIONS,28653,18768,135.25,702,2.45,0.19,10.91,27,2451.05,5.01,18.12
2024-09-28,META_C003,Brand Awareness - Video,AWARENESS,8750,5572,48.13,103,1.18,0.47,5.5,6,959.83,8.02,19.94
2024-09-28,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,23235,15206,258.88,527,2.27,0.49,11.14,30,3114.62,8.63,12.03
2024-09-28,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,10124,8107,110.65,143,1.41,0.77,10.93,6,741.74,18.44,6.7
2024-09-29,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,13244,9562,75.88,321,2.42,0.24,5.73,16,3097.27,4.74,40.82
2024-09-29,META_C002,Retargeting - Add to Cart,CONVERSIONS,25739,17726,155.19,620,2.41,0.25,10.5,27,3057.76,5.75,19.7
2024-09-29,META_C003,Brand Awareness - Video,AWARENESS,8874,5650,94.24,199,2.24,0.47,11.72,6,976.14,15.71,10.36
