account_id,seller_id,account_name,city,state,account_type,industry,annual_revenue,num_employees
ACC_00213,14a08204d03bb6b6bde8029f801ae0eb,Seller 14a08204,sao paulo,SP,Premium,Electronics,1046578.53,39
ACC_00214,bee36b4f9a2b9fdcaff6ec05df202ed0,Seller bee36b4f,sao paulo,SP,Standard,Health & Beauty,1448083.42,41
ACC_00215,28872dc528e978a639754bc8c2ce5a4c,Seller 28872dc5,caxias do sul,RS,Standard,Fashion,375558.09,15
ACC_00216,c85d7b477a709c85a1e8b8f25aa1b270,Seller c85d7b47,sao bernardo do campo,SP,Standard,Electronics,1791136.52,24
ACC_00217,739c7d7be81f63812dea0d1b1451c651,Seller 739c7d7b,campina grande,PB,Standard,Sports,710729.92,22
ACC_00218,657969cca82e884d272385ec0ef06edd,Seller 657969cc,estancia velha,RS,Premium,Health & Beauty,1957814.81,24
ACC_00219,455befea1bb853c75ccbca94cff26e5c,Seller 455befea,resende,RJ,Premium,Retail,756540.55,22
ACC_00220,800214c63934acd05d47e84214db8ba8,Seller 800214c6,jaragua do sul,SC,Standard,Health & Beauty,1660147.35,29
ACC_00221,5cf1ec37aea089f45110c70653a166ab,Seller 5cf1ec37,sao paulo,SP,Standard,Health & Beauty,1675742.35,22
ACC_00222,0a82f5fb06a4fe4ac2cf7cb412ec71b8,Seller 0a82f5fb,sao paulo,SP,Premium,Home & Garden,1486539.24,17
ACC_00223,e45edf75f568ed2f93f78d060e246e25,Seller e45edf75,rio de janeiro,RJ,Premium,Fashion,609189.38,14
ACC_00224,3d621842b2ed28e2b474132480edac3c,Seller 3d621842,sao paulo,SP,Premium,Health & Beauty,1187093.7,39
ACC_00225,baf15155e37ef5492731459bdc05be8a,Seller baf15155,sao paulo,SP,Standard,Sports,1039287.04,6
ACC_00226,c0aff2da32c17759d30b22fb0af6649d,Seller c0aff2da,florianopolis,SC,Premium,Health & Beauty,604131.88,31
ACC_00227,a17f621c590ea0fab3d5d883e1630ec6,Seller a17f621c,sorocaba,SP,Enterprise,Electronics,524632.66,15
ACC_00228,4deebb3199eeafb282ae33229144f94b,Seller 4deebb31,sao paulo,SP,Standard,Home & Garden,145075.51,9
ACC_00229,9d69ba0a7a626a64dc5db08e529559cf,Seller 9d69ba0a,ribeirao preto,SP,Standard,Fashion,1283377.6,42
ACC_00230,f92d8c817434bd2d84d4e9c61322b7fa,Seller f92d8c81,sorocaba,SP,Premium,Retail,1151808.81,36
ACC_00231,8ca5b19e0263150d2c57afdde2b3d011,Seller 8ca5b19e,maua,SP,Standard,Electronics,740091.34,29
ACC_00232,eec3469d83e142f9a104886655338c37,Seller eec3469d,bauru,SP,Standard,Electronics,922648.22,34
ACC_00233,55bb6fe5bebe5012e2d7d9928e1128ff,Seller 55bb6fe5,bauru,SP,Standard,Home & Garden,1024599.17,35
ACC_00234,d180e07dc1e58c31c3f0cd599dc4d945,Seller d180e07d,belo horizonte,MG,Premium,Fashion,1854810.0,49
ACC_00235,d6b1ce66b035a475f00c017792ff9769,Seller d6b1ce66,salto,SP,Standard,Home & Garden,65991.97,26
ACC_00236,3aa3c89ae3cd482385568be76120f63c,Seller 3aa3c89a,goiania,GO,Premium,Fashion,1998535.62,5
ACC_00237,fe4cd9461203cee790d36792420b310f,Seller fe4cd946,caratinga,MG,Standard,Electronics,400627.98,16
ACC_00238,c3aad7dc65449ae90a5e9c3c6c1e78e0,Seller c3aad7dc,auriflama/sp,SP,Enterprise,Home & Garden,1375310.8,20
ACC_00239,f5fea3ffed6c2e889bab72705557c63a,Seller f5fea3ff,rio de janeiro,RJ,Standard,Electronics,167505.97,30
ACC_00240,ececbfcff9804a2d6b40f589df8eef2b,Seller ececbfcf,franca,SP,Standard,Electronics,334044.22,4
ACC_00241,a254c682cc01e119f83530446f1df9a9,Seller a254c682,cafelandia,SP,Standard,Electronics,99065.25,10
ACC_00242,830379336fad8c6f3b15a4a3ddb5c66e,Seller 83037933,sao paulo,SP,Standard,Sports,196790.75,30
ACC_00243,7d13fca15225358621be4086e1eb0964,Seller 7d13fca1,ribeirao preto,SP,Enterprise,Retail,1781110.96,16
ACC_00244,1b4c3a6f53068f0b6944d2d005c9fc89,Seller 1b4c3a6f,sao ludgero,SC,Standard,Sports,182066.25,32
ACC_00245,b92e3c8f9738272ff7c59e111e108d7c,Seller b92e3c8f,uba,MG,Premium,Retail,1377650.88,17
ACC_00246,b8555308bfdb4ca1ed54325a58da9a97,Seller b8555308,sao bernardo do campo,SP,Premium,Retail,889747.41,41
ACC_00247,71593c7413973a1e160057b80d4958f6,Seller 71593c74,sao paulo / sao paulo,SP,Standard,Electronics,1807703.48,19
ACC_00248,1dc2de47ee26a0a5b12dc14fd6dc0dea,Seller 1dc2de47,ibitinga,SP,Standard,Fashion,1891717.56,12
ACC_00249,6c6e3d67f969468f3bfd33f827a31222,Seller 6c6e3d67,maringa,PR,Standard,Fashion,682562.3,31
ACC_00250,66d5ae34537110d3affc56174dad2b2f,Seller 66d5ae34,sao jose do rio preto,SP,Standard,Health & Beauty,509173.33,11
ACC_00251,781a66c0d89e30814d49fe8b5e14cd07,Seller 781a66c0,campinas,SP,Premium,Health & Beauty,1661664.84,40
ACC_00252,a4bd6e9adf39b63f43dc545d3ca1f53d,Seller a4bd6e9a,rio de janeiro,RJ,Enterprise,Sports,1431605.55,1
ACC_00253,f88adb15807168d3c43d71021090ce4a,Seller f88adb15,porto ferreira,SP,Standard,Electronics,1973279.48,32
ACC_00254,fa8d335d68129e464e60c1826a683e96,Seller fa8d335d,tres coroas,RS,Standard,Electronics,482354.27,7
ACC_00255,f12d3c2a14729ae461b920c11fe20fdc,Seller f12d3c2a,santo andre,SP,Standard,Sports,1710444.78,21
ACC_00256,4917cee8d902e13428c3ec4b1ca6f315,Seller 4917cee8,blumenau,SC,Standard,Home & Garden,1741538.29,44
ACC_00257,741f8c587cb4248ebc5b779a0e8e0e51,Seller 741f8c58,santo andre,SP,Standard,Home & Garden,1552323.6,35
ACC_00258,4bcec44888b30ba9001234c534716d3f,Seller 4bcec448,santo andre,SP,Premium,Fashion,1516227.52,29
ACC_00259,a663d9c3797e90eac99ff60939416a56,Seller a663d9c3,sao paulo,SP,Standard,Fashion,753584.72,40
ACC_00260,dff87e4de60c9736ce8df835951b09bc,Seller dff87e4d,sao paulo,SP,Standard,Health & Beauty,1699331.15,9
ACC_00261,ac1ed5fc15901fbc92920361eb4ab350,Seller ac1ed5fc,sao paulo,SP,Enterprise,Health & Beauty,1259342.23,11
ACC_00262,f9903dd0f812c7e771fcad47b6fff231,Seller f9903dd0,blumenau,SC,Standard,Retail,535666.84,34
ACC_00263,ac9b01377919cdbd2a1bbb8d5837c70b,Seller ac9b0137,mogi das cruzes,SP,Standard,Home & Garden,1443711.67,27
ACC_00264,5011f0d93373a4c5753adf58ca77af8d,Seller 5011f0d9,santos,SP,Standard,Fashion,170528.21,3
ACC_00265,a4e634166243bbb3a13fa584463fa468,Seller a4e63416,osasco,SP,Standard,Sports,1805587.67,37
ACC_00266,50bf89f1349bc0409a268c3a49678009,Seller 50bf89f1,jaci,SP,Premium,Health & Beauty,744482.41,23
ACC_00267,50c9975695009e5e6473912e83a6d1da,Seller 50c99756,claudio,MG,Standard,Fashion,283057.45,45
ACC_00268,42d4b7e70819438f5ada61c965e92d7e,Seller 42d4b7e7,goiania,GO,Standard,Home & Garden,109968.35,8
ACC_00269,7aa4334be125fcdd2ba64b3180029f14,Seller 7aa4334b,laranjal paulista,SP,Standard,Sports,1885749.8,3
ACC_00270,b14db04aa7881970e83ffa9426897925,Seller b14db04a,sorocaba,SP,Premium,Fashion,1326685.52,41
ACC_00271,fac1a9017ade7bdc94058fc1c969f355,Seller fac1a901,sao paulo,SP,Standard,Electronics,1828123.42,11
ACC_00272,31ae0774c17fabd06ff707cc5bde005f,Seller 31ae0774,americana,SP,Standard,Fashion,1826026.76,29
ACC_00273,f0ec6a2adb05c62655a26dd347b8dede,Seller f0ec6a2a,sao paulo,SP,Standard,Home & Garden,370845.24,39
ACC_00274,cc1f04647be106ba74e62b21f358af25,Seller cc1f0464,sao paulo,SP,Enterprise,Fashion,1135261.45,24
ACC_00275,1099a00e0ee3a50935e6c2447ca090c5,Seller 1099a00e,rio de janeiro,RJ,Enterprise,Retail,1447433.05,22
ACC_00276,3d700782d7818f2c1e0d7a9e9d75fc00,Seller 3d700782,sertanopolis,SP,Premium,Fashion,1043343.48,40
ACC_00277,a3e9a2c700480d9bb01fba070ba80a0e,Seller a3e9a2c7,ibitinga,SP,Standard,Health & Beauty,1689465.49,49
ACC_00278,c3f5668699a1b04c0fa61ecea1e2bff6,Seller c3f56686,apucarana,PR,Standard,Sports,86868.28,31
ACC_00279,80f2cf9abf6b5a0e5c612b5eea6646e6,Seller 80f2cf9a,sao jose do rio preto,SP,Premium,Fashion,730863.69,42
ACC_00280,516e7738bd8f735ac19a010ee5450d8d,Seller 516e7738,rio de janeiro,RJ,Standard,Home & Garden,601902.52,34
ACC_00281,4fe2f67634d00c021aa01f96b6f2d68e,Seller 4fe2f676,maringa,PR,Premium,Electronics,1850187.11,10
ACC_00282,9f505651f4a6abe901a56cdc21508025,Seller 9f505651,sao paulo,SP,Premium,Electronics,1349873.7,11
ACC_00283,17adeba047385fb0c67d8e90b4296d21,Seller 17adeba0,guarulhos,SP,Premium,Retail,1360527.42,35
ACC_00284,7142540dd4c91e2237acb7e911c4eba2,Seller 7142540d,penapolis,SP,Standard,Fashion,1840778.34,9
ACC_00285,c04d70d515d15a7e3db3a73320598566,Seller c04d70d5,niteroi,RJ,Standard,Sports,635248.16,26
ACC_00286,a3a38f4affed601eb87a97788c949667,Seller a3a38f4a,joinville,SC,Standard,Retail,1660085.7,15
ACC_00287,744dac408745240a2c2528fb1b6028f3,Seller 744dac40,colombo,PR,Standard,Electronics,518795.28,20
ACC_00288,9b013e03b2ab786505a1d3b5c0756754,Seller 9b013e03,vicente de carvalho,SP,Enterprise,Retail,1940628.46,38
ACC_00289,8b9d6eec4a7eb7d0f9d579ce0b38324d,Seller 8b9d6eec,mesquita,RJ,Standard,Fashion,515443.5,36
ACC_00290,38e679b9e0064cd94c6f035707344dae,Seller 38e679b9,londrina,PR,Premium,Sports,785043.46,38
ACC_00291,5444b12c82f21c923f2639ebc722c1ea,Seller 5444b12c,sao pauo,SP,Standard,Retail,1956931.97,7
ACC_00292,83deb69e889cf80f82be1dc6d5f2d486,Seller 83deb69e,florianopolis,SC,Premium,Electronics,66489.47,37
ACC_00293,54aa8463e87776b5612f4bdc4bd5d4de,Seller 54aa8463,belo horizonte,MG,Standard,Fashion,998994.42,45
ACC_00294,2e7ea2aafec5835e781b21d6d1faf1f1,Seller 2e7ea2aa,sao paulo,SP,Standard,Electronics,334281.59,21
ACC_00295,79ebd9a61bac3eaf882805ed4ecfa12a,Seller 79ebd9a6,cascavel,PR,Standard,Sports,1543988.57,40
ACC_00296,1cbd50a8c52e6cf8e315c5709fab386f,Seller 1cbd50a8,fazenda rio grande,PR,Standard,Retail,1493487.23,28
ACC_00297,e503f22be6a4f456d9851920a5d9c670,Seller e503f22b,sao paulo,SP,Standard,Fashion,946817.3,48
ACC_00298,88af55b4a7ca402b27df16f7c7c9b5d2,Seller 88af55b4,taboao da serra,SP,Standard,Fashion,825131.01,11
ACC_00299,5f3ae9136c875522250f8184f253413a,Seller 5f3ae913,sao paulo,SP,Standard,Home & Garden,1685099.29,2
ACC_00300,b026643914f651e8371425e5b8a1e780,Seller b0266439,rio de janeiro,RJ,Standard,Home & Garden,1504201.56,14
ACC_00301,26af45f5dfd967225a832838aa4e24a3,Seller 26af45f5,curitiba,PR,Standard,Home & Garden,778191.63,12
ACC_00302,9dd459b29a14bf89d47183cf2cd0e4c7,Seller 9dd459b2,sao paulo,SP,Standard,Fashion,1141767.35,23
ACC_00303,8e6d7754bc7e0f22c96d255ebda59eba,Seller 8e6d7754,sao jose dos campos,SP,Enterprise,Retail,52180.49,9
ACC_00304,e250d617a0ad591ba9bd663e584a895d,Seller e250d617,guarulhos,SP,Standard,Sports,1637934.46,30
ACC_00305,92c8bc6e8f925792247656fed09aad65,Seller 92c8bc6e,sao paulo,SP,Standard,Sports,1769776.1,38
ACC_00306,e53d5b9b29d1218281f4a907ada18626,Seller e53d5b9b,toledo,PR,Standard,Fashion,1529851.63,8
ACC_00307,3ca08eeb8d5595949fed424bd3677742,Seller 3ca08eeb,curitiba,PR,Premium,Fashion,771936.45,2
ACC_00308,cbd996ad3c1b7dc71fd0e5f5df9087e2,Seller cbd996ad,sao jose do rio preto,SP,Standard,Fashion,509092.27,9
ACC_00309,8daab2245ebdc277c51098d01c5ad8ef,Seller 8daab224,sao paulo,SP,Standard,Electronics,1270346.47,5
ACC_00310,15b3b1b81484422eb41df68ac87f1f50,Seller 15b3b1b8,bauru,SP,Premium,Electronics,1768544.03,15
ACC_00311,e067ad2c1c0b48758eb1b5228bcf7a68,Seller e067ad2c,santos,SP,Standard,Retail,703314.85,32
ACC_00312,f626e15b7314c267e4429010866f70e9,Seller f626e15b,marechal candido rondon,SP,Premium,Sports,470562.0,8
ACC_00313,f1fd5ab1181f827ffad998c1a5de7d74,Seller f1fd5ab1,curitiba,PR,Premium,Sports,608650.58,3
ACC_00314,a7c88262832dfc683781d6a421edefae,Seller a7c88262,mogi das cruzes,SP,Premium,Sports,1280284.73,35
ACC_00315,6b1c4d4d9ccf0be3d8544eb0e71e5318,Seller 6b1c4d4d,porto alegre,RS,Standard,Fashion,129467.02,7
ACC_00316,4e85b538b0dad58852641540686d0e14,Seller 4e85b538,sao jose dos campos,SP,Standard,Sports,872163.01,35
ACC_00317,093805f8f2aeb63881444571e1f48f30,Seller 093805f8,osasco,SP,Standard,Retail,108011.79,48
ACC_00318,5acd070dd3fe441bbb2ec1f1ede515ee,Seller 5acd070d,jundiai,SP,Premium,Health & Beauty,1721008.04,7
ACC_00319,3c010235b7345c92f125d14ee232a76b,Seller 3c010235,mandirituba,PR,Standard,Fashion,586725.9,46
ACC_00320,cb9fb4ca75d7ba8437480e8dde64fe98,Seller cb9fb4ca,sao paulo,SP,Standard,Electronics,1774680.88,1
ACC_00321,ce33c6211beaa8fef4cae8b52db39862,Seller ce33c621,suzano,SP,Premium,Home & Garden,1842657.23,8
ACC_00322,081acf3de680d554796c9cf041be7bc2,Seller 081acf3d,vespasiano,MG,Standard,Electronics,576723.61,37
ACC_00323,6989574bd97d9773f10d232b6c07da59,Seller 6989574b,curitiba,PR,Standard,Sports,261119.48,39
ACC_00324,535bf14f36346c7f59d87cece104d70c,Seller 535bf14f,rio de janeiro,RJ,Premium,Retail,1637101.41,19
ACC_00325,8501d82f68d23148b6d78bb7c4a42037,Seller 8501d82f,blumenau,SC,Standard,Retail,1810192.84,47
ACC_00326,7f02656561b680def9986c0795a8a080,Seller 7f026565,sao paulo,SP,Premium,Fashion,1358199.33,18
ACC_00327,57a834594e1e9e9219603bfec184eadc,Seller 57a83459,santa rosa,RS,Premium,Electronics,405753.53,46
ACC_00328,8fd3b4468f6425810648177996c14cbd,Seller 8fd3b446,sao jose do rio preto,SP,Premium,Retail,61273.59,14
ACC_00329,6d803cb79cc31c41c4c789a75933b3c7,Seller 6d803cb7,sao joaquim da barra,SP,Premium,Home & Garden,169572.56,23
ACC_00330,5f2684dab12e59f83bef73ae57724e45,Seller 5f2684da,sao paulo,SP,Standard,Sports,1767943.08,6
ACC_00331,713e3a23ca5e47786eb6f0d99f94cfac,Seller 713e3a23,curitiba,PR,Standard,Retail,1293875.44,14
ACC_00332,f97e2b0650c2068227e1d366140eb62f,Seller f97e2b06,santo antonio de posse,SP,Standard,Sports,1222867.01,26
ACC_00333,8b321bb669392f5163d04c59e235e066,Seller 8b321bb6,sao paulo,SP,Premium,Fashion,1468431.8,7
ACC_00334,32f83ffe11cd40f7adcf4eef171f52d9,Seller 32f83ffe,uruguaiana,RS,Standard,Sports,98592.4,22
ACC_00335,76d64c4aca3a7baf218bf93ef7fa768d,Seller 76d64c4a,curitiba,PR,Premium,Retail,280874.11,32
ACC_00336,d06d019f72a04e5497a0b64190af170c,Seller d06d019f,cotia,SP,Premium,Fashion,1957248.49,39
ACC_00337,ec80e49e69745ab6c14f984bf2149423,Seller ec80e49e,limeira,SP,Standard,Sports,1586053.43,4
ACC_00338,f8f35af4634605e6693c17cc3ffff5a8,Seller f8f35af4,campanha,MG,Premium,Health & Beauty,1690997.8,48
ACC_00339,004c9cd9d87a3c30c522c48c4fc07416,Seller 004c9cd9,ibitinga,SP,Standard,Retail,1326663.64,38
ACC_00340,3bdff180c7e1f6551a643b99c265a120,Seller 3bdff180,sao paulo,SP,Premium,Retail,1463040.16,10
ACC_00341,6b89abe95848c850399130d149a39b63,Seller 6b89abe9,piracanjuba,GO,Standard,Fashion,1033128.88,7
ACC_00342,aced59e9b31ef866a94f9e7f29d8d418,Seller aced59e9,sao paulo,SP,Enterprise,Sports,315588.11,16
ACC_00343,b4f8921fcc4ff77b66bea6dda43dcd51,Seller b4f8921f,caxias do sul,RS,Enterprise,Fashion,1472112.68,23
ACC_00344,d2572f31e9023e9850ef986a636ff9bf,Seller d2572f31,belo horizonte,MG,Premium,Home & Garden,500810.4,30
ACC_00345,c731d18cea9bf687ffee82a241c25b11,Seller c731d18c,concordia,SC,Standard,Retail,339192.04,17
ACC_00346,3dc69bf2c42f0568a5c4791ec3fd3745,Seller 3dc69bf2,sao paulo,SP,Standard,Health & Beauty,1162485.72,19
ACC_00347,d8d9567d0bfb0bc7eb845a205ba42657,Seller d8d9567d,sao paulo,SP,Premium,Fashion,1520254.8,46
ACC_00348,0daf5180aa44356f60f8effa533b55a2,Seller 0daf5180,goiania,GO,Premium,Health & Beauty,939892.75,35
ACC_00349,5194c22ed1f616ec0c0f33c571542879,Seller 5194c22e,santa rita do sapucai,MG,Standard,Sports,1004163.08,9
ACC_00350,fe8055980a4ff7f64ed889c2b5926929,Seller fe805598,curitiba,PR,Premium,Fashion,1366855.69,29
ACC_00351,c42fd8e4d47dfb18ce5222f2dd7752f9,Seller c42fd8e4,osasco,SP,Enterprise,Home & Garden,889795.28,45
ACC_00352,671585f5a2af58b6e276bc01003c0d2b,Seller 671585f5,curitiba,PR,Standard,Health & Beauty,1167496.53,37
ACC_00353,2dd1fb6f0e42a2243b8a01e40cd41216,Seller 2dd1fb6f,curitiba,PR,Standard,Health & Beauty,1535040.29,8
ACC_00354,a7c53f6b3b61adbdaa99dda97e8cbd56,Seller a7c53f6b,barretos,SP,Standard,Electronics,409533.13,5
ACC_00355,a11a0e0ca67423425691db355cff69b0,Seller a11a0e0c,indaiatuba,SP,Standard,Fashion,1372680.41,40
ACC_00356,5bffbafbb22daf6d3bfc216a46db8708,Seller 5bffbafb,nilopolis,RJ,Premium,Retail,1603168.56,10
ACC_00357,fc0b214b59a83615fea981c6424a02ae,Seller fc0b214b,maua,SP,Standard,Fashion,177921.61,31
ACC_00358,011b0eaba87386a2ae96a7d32bb531d1,Seller 011b0eab,pompeia,SP,Standard,Sports,407460.56,7
ACC_00359,43753b27d77860f1654aa72e251a7878,Seller 43753b27,barro alto,BA,Standard,Home & Garden,258274.21,38
ACC_00360,822b63912576852aea9a8436d72317b7,Seller 822b6391,mogi guacu,SP,Standard,Home & Garden,1754615.22,42
ACC_00361,a3fa18b3f688ec0fca3eb8bfcbd2d5b3,Seller a3fa18b3,são paulo,SP,Standard,Electronics,1238805.65,5
ACC_00362,5587130f9850696ed7fafbc91c2cee44,Seller 5587130f,sao paulo,SP,Standard,Retail,467154.32,18
ACC_00363,9c1c0c36cd23c20897e473901a8fb149,Seller 9c1c0c36,praia grande,SP,Premium,Home & Garden,1734373.73,37
ACC_00364,34a557286ead8fe75c989e0afcf7d98c,Seller 34a55728,franca,SP,Standard,Home & Garden,1073631.03,43
ACC_00365,c716e0b86ed568878475b60fbb6323ad,Seller c716e0b8,rio de janeiro,SP,Premium,Fashion,1935614.59,22
ACC_00366,455c5640e8c5bd1b2ee85c0158f85727,Seller 455c5640,luiz alves,SC,Standard,Electronics,197561.5,21
ACC_00367,87d30a6a0cbf89356e49324971ab1d24,Seller 87d30a6a,sao paulo,SP,Enterprise,Sports,1458224.41,14
ACC_00368,217f005bb37ff3aeef5b2ae1788e75ba,Seller 217f005b,osasco,SP,Standard,Home & Garden,1986145.23,10
ACC_00369,cac4e0bc1a3269fa2b6ea5e763f6115b,Seller cac4e0bc,brusque,SC,Standard,Retail,129115.53,27
ACC_00370,8ec76bb0965af3f007692b26fa9d6623,Seller 8ec76bb0,criciuma,SC,Standard,Electronics,376825.47,25
ACC_00371,aba1721a889e04decc910aa13b768ef4,Seller aba1721a,sao paulo,SP,Standard,Retail,328794.58,49
ACC_00372,7238f877570096ae403c51898fa64566,Seller 7238f877,santana de parnaiba,SP,Standard,Sports,292216.72,19
ACC_00373,044668ccd5316b12a7cf0d54a156e3e9,Seller 044668cc,osasco,SP,Standard,Fashion,1584991.08,14
ACC_00374,643c01d7c56a724bec0454f4780e8a3e,Seller 643c01d7,joinville,SC,Standard,Health & Beauty,1078945.96,3
ACC_00375,cab85505710c7cb9b720bceb52b01cee,Seller cab85505,sao paulo,SP,Standard,Sports,739311.87,4
ACC_00376,312ba1d77e9c332ef21f9598b7f64cd7,Seller 312ba1d7,guarulhos,SP,Standard,Retail,637101.15,19
ACC_00377,8c3b533c63cca56240f94f1e3a6b18ef,Seller 8c3b533c,belo horizonte,MG,Premium,Electronics,287876.12,36
ACC_00378,1fdc574883ef3b33ad41562d93f3a74a,Seller 1fdc5748,limeira,SP,Standard,Home & Garden,1176673.84,32
ACC_00379,9a03a4e9eb0b947652fae4f6121a3f5e,Seller 9a03a4e9,catanduva,SP,Enterprise,Home & Garden,1638858.91,16
ACC_00380,33cbda8716511e27e556dff9d8418bf2,Seller 33cbda87,blumenau,SC,Premium,Health & Beauty,362140.27,10
ACC_00381,6cd68b3ed6d59aaa9fece558ad360c0a,Seller 6cd68b3e,belo horizonte,MG,Standard,Fashion,1237290.26,47
ACC_00382,3df020b72d3d44b3af9d110fa3940b65,Seller 3df020b7,jales,SP,Premium,Home & Garden,1083969.75,23
ACC_00383,537eb890efff034a88679788b647c564,Seller 537eb890,rio de janeiro,RJ,Enterprise,Electronics,1778302.65,24
ACC_00384,89de2d6f23e9746ff309705b23581faa,Seller 89de2d6f,londrina,PR,Premium,Health & Beauty,1000684.12,44
ACC_00385,c611f4ce9ce875bcc063fa97fd4d7d12,Seller c611f4ce,atibaia,SP,Standard,Sports,1179175.18,17
ACC_00386,4be2e7f96b4fd749d52dff41f80e39dd,Seller 4be2e7f9,rio branco,AC,Standard,Home & Garden,961118.52,6
ACC_00387,3bfba5a77604f6dfae7e6dd7aaf65821,Seller 3bfba5a7,londrina,PR,Standard,Electronics,1240754.53,14
ACC_00388,48fb026ed7455a42f5d3e9390ed5088e,Seller 48fb026e,barra mansa,RJ,Premium,Home & Garden,952853.5,26
ACC_00389,0d33a55da925bbf1ff02af5f6059fc7f,Seller 0d33a55d,sao paulo,SP,Premium,Sports,679713.0,9
ACC_00390,cea729054f157f5870bdd321a958d994,Seller cea72905,sao paulo,SP,Standard,Sports,1538043.34,35
ACC_00391,955fee9216a65b617aa5c0531780ce60,Seller 955fee92,sao paulo,SP,Standard,Sports,460222.91,3
ACC_00392,0f0c984a4a955310903b6b6008660bad,Seller 0f0c984a,franca,SP,Standard,Sports,706346.81,33
ACC_00393,f805b96fa705ba7995a221f1749dc141,Seller f805b96f,maringa,PR,Premium,Fashion,1170969.87,39
ACC_00394,751bdc4d83a466c7206cd42e8f426b03,Seller 751bdc4d,ribeirao pires,SP,Standard,Sports,672781.69,26
ACC_00395,2f4b0d3b9634b647d4edee577d7ebb7e,Seller 2f4b0d3b,sao paulo,SP,Standard,Home & Garden,517001.58,26
ACC_00396,ba5daa4041e1f15cdf34b76e3e18a450,Seller ba5daa40,sao paulo,SP,Standard,Retail,1776410.93,49
ACC_00397,6e386f64c84e482f0b9abf960797ee1b,Seller 6e386f64,sao paulo,SP,Enterprise,Home & Garden,1202963.64,21
ACC_00398,83c465a786b06574376909b35ef6752a,Seller 83c465a7,sao carlos,SP,Standard,Electronics,1757297.94,46
ACC_00399,d93b8458c6fe139d85cfa5eadbf55bd2,Seller d93b8458,sao paulo,SP,Premium,Retail,1138719.72,29
ACC_00400,71592660bbcb6a4664e97b6f8b68babc,Seller 71592660,sao jose do rio preto,SP,Standard,Fashion,901496.57,30
ACC_00401,6a53b90c3ad9e0b56d9fe5c69165fff5,Seller 6a53b90c,curitiba,PR,Standard,Fashion,231826.33,7
ACC_00402,38f276ca6e7cc95a6d1bb55ac9e5550f,Seller 38f276ca,marilia,SP,Standard,Home & Garden,1696263.33,11
ACC_00403,eae9af4811c294c56795d70e715b7337,Seller eae9af48,sao paulo,SP,Standard,Home & Garden,1785440.8,5
ACC_00404,039b29ff3b3473435d0cd59040575de9,Seller 039b29ff,ribeirao pires,SP,Premium,Health & Beauty,97701.62,47
ACC_00405,ac51cac5e20d69ff485a54746488ef48,Seller ac51cac5,ribeirao preto,SP,Premium,Fashion,1675985.27,14
ACC_00406,4221a7df464f1fe2955934e30ff3a5a1,Seller 4221a7df,bahia,BA,Premium,Retail,262375.64,22
ACC_00407,48e954b2da4f6a750c844173b347ed40,Seller 48e954b2,porto alegre,RS,Standard,Electronics,1738771.48,6
ACC_00408,fc4751cfe3b279c419615b9b00c1abb4,Seller fc4751cf,londrina,PR,Enterprise,Home & Garden,1421975.2,38
ACC_00409,e1a210d482714ce337763a19aef94ba4,Seller e1a210d4,cascavel,PR,Standard,Home & Garden,1725481.26,49
ACC_00410,085f6f7e049c996695fb2074fe38d45e,Seller 085f6f7e,taubate,SP,Standard,Health & Beauty,1835335.37,11
ACC_00411,34675b28b826facfde119785bf287dc1,Seller 34675b28,cascavael,PR,Standard,Retail,1207247.17,37
ACC_00412,7d7866a99a8656a42c7ff6352a433410,Seller 7d7866a9,sao paulo,SP,Premium,Fashion,1237108.98,49
ACC_00413,5a93f3ab0ef4c84ed5e1b5dbf23978bc,Seller 5a93f3ab,monteiro lobato,SP,Premium,Retail,1754626.09,32
ACC_00414,64cc804291f90c81f02bfc2bb58ff55a,Seller 64cc8042,curitiba,PR,Standard,Home & Garden,1484147.66,49
ACC_00415,5f57db27027655e6c6a391601daa0258,Seller 5f57db27,viana,ES,Standard,Sports,296745.56,10
ACC_00416,e1b12447a7563944843191754aeb5562,Seller e1b12447,guarulhos,SP,Standard,Electronics,1381179.97,43
ACC_00417,2f3d8b4c9e2ee165075331fea3f3095a,Seller 2f3d8b4c,sao jose,SC,Premium,Electronics,1137791.13,21
ACC_00418,1fe5540d7c1c37a595fefbacd5570d9e,Seller 1fe5540d,paraiba do sul,RJ,Standard,Retail,1097157.89,1
ACC_00419,d3f39f05462b79a4562d35893a28f159,Seller d3f39f05,mococa,SP,Standard,Health & Beauty,1431647.46,39
ACC_00420,528ce32f560edd11add4169f6a5b65be,Seller 528ce32f,sao roque,SP,Enterprise,Retail,1146548.47,13
ACC_00421,b86a47b3366e3b5424a7b225781f4908,Seller b86a47b3,passos,MG,Standard,Sports,63122.76,22
ACC_00422,0176f73cc1195f367f7b32db1e5b3aa8,Seller 0176f73c,ibitinga,SP,Enterprise,Home & Garden,206160.77,6
ACC_00423,01cf7e3d21494c41fb86034f2e714fa1,Seller 01cf7e3d,francisco beltrao,PR,Standard,Sports,1019462.45,36
ACC_00424,ceaec5548eefc6e23e6607c5435102e7,Seller ceaec554,sao paulo,SP,Standard,Health & Beauty,927687.89,41
ACC_00425,c8771b1a10bb99bb34d3c459c5cffb53,Seller c8771b1a,tocantins,SP,Standard,Home & Garden,1083735.63,17
