date,channel_group,device_category,sessions,engaged_sessions,bounce_rate,avg_session_duration_sec,pages_per_session,new_users,conversions,revenue,conversion_rate
2024-07-31,paid_search,tablet,53,34,34.0,232.0,4.7,39,2,279.68,3.77
2024-07-31,paid_social,mobile,302,147,51.2,136.0,1.5,239,5,692.55,1.66
2024-07-31,paid_social,desktop,162,81,49.7,64.0,1.9,84,3,305.31,1.85
2024-07-31,paid_social,tablet,53,25,51.2,129.0,3.6,30,0,0.0,0.0
2024-07-31,direct,mobile,225,149,33.4,242.0,4.2,122,8,707.94,3.56
2024-07-31,direct,desktop,235,167,28.8,84.0,4.1,119,10,944.59,4.26
2024-07-31,direct,tablet,37,24,32.6,136.0,4.9,23,1,208.63,2.7
2024-07-31,email,mobile,195,148,23.6,100.0,1.7,100,8,996.39,4.1
2024-07-31,email,desktop,108,79,26.8,240.0,4.0,83,3,365.68,2.78
2024-07-31,email,tablet,43,33,21.7,251.0,3.7,28,2,174.33,4.65
2024-07-31,referral,mobile,151,66,55.7,63.0,4.2,81,3,418.67,1.99
2024-07-31,referral,desktop,97,48,50.4,184.0,4.9,56,1,165.82,1.03
2024-07-31,referral,tablet,31,13,56.9,162.0,1.4,20,0,0.0,0.0
2024-07-31,organic_social,mobile,110,35,68.0,151.0,2.2,60,1,191.19,0.91
2024-07-31,organic_social,desktop,70,31,55.2,181.0,3.4,53,0,0.0,0.0
2024-07-31,organic_social,tablet,14,6,55.5,137.0,1.3,9,0,0.0,0.0
2024-08-01,organic_search,mobile,571,331,42.0,55.0,2.9,288,10,1525.13,1.75
2024-08-01,organic_search,desktop,255,144,43.5,202.0,1.5,180,4,383.93,1.57
2024-08-01,organic_search,tablet,104,62,40.0,109.0,3.2,78,2,339.62,1.92
2024-08-01,paid_search,mobile,301,182,39.4,60.0,3.5,237,12,1056.54,3.99
2024-08-01,paid_search,desktop,203,129,36.1,58.0,2.9,135,4,522.86,1.97
2024-08-01,paid_search,tablet,89,51,41.6,64.0,3.7,58,3,335.82,3.37
2024-08-01,paid_social,mobile,349,179,48.5,122.0,1.5,264,6,606.3,1.72
2024-08-01,paid_social,desktop,156,58,62.2,204.0,1.4,108,3,556.1,1.92
2024-08-01,paid_social,tablet,76,38,48.8,124.0,4.8,50,1,135.15,1.32
2024-08-01,direct,mobile,218,144,33.9,243.0,4.9,153,6,1229.81,2.75
2024-08-01,direct,desktop,210,143,31.8,108.0,4.3,144,7,828.93,3.33
2024-08-01,direct,tablet,55,37,31.4,72.0,2.8,31,2,369.54,3.64
2024-08-01,email,mobile,196,153,21.7,112.0,4.7,101,9,854.22,4.59
2024-08-01,email,desktop,134,96,28.2,215.0,2.3,90,6,1078.63,4.48
2024-08-01,email,tablet,30,23,23.1,222.0,5.1,18,1,161.96,3.33
2024-08-01,referral,mobile,124,58,52.8,97.0,3.3,78,2,230.93,1.61
2024-08-01,referral,desktop,96,47,50.1,207.0,2.1,49,1,103.23,1.04
2024-08-01,referral,tablet,27,12,52.8,215.0,1.7,17,0,0.0,0.0
2024-08-01,organic_social,mobile,99,48,51.4,129.0,4.6,68,1,189.59,1.01
2024-08-01,organic_social,desktop,71,24,65.5,153.0,3.2,47,0,0.0,0.0
2024-08-01,organic_social,tablet,14,4,65.9,80.0,3.7,11,0,0.0,0.0
2024-08-02,organic_search,mobile,568,303,46.6,84.0,2.6,353,14,2079.95,2.46
2024-08-02,organic_search,desktop,387,216,44.0,144.0,2.3,237,10,2091.39,2.58
2024-08-02,organic_search,tablet,80,41,47.9,208.0,2.6,43,1,182.24,1.25
2024-08-02,paid_search,mobile,417,265,36.4,129.0,5.0,258,13,2194.18,3.12
2024-08-02,paid_search,desktop,216,124,42.4,224.0,2.1,117,5,486.95,2.31
2024-08-02,paid_search,tablet,71,47,32.8,179.0,2.5,54,2,286.82,2.82
2024-08-02,paid_social,mobile,298,127,57.3,70.0,1.5,235,6,816.68,2.01
2024-08-02,paid_social,desktop,255,97,61.9,62.0,4.6,164,5,639.71,1.96
2024-08-02,paid_social,tablet,59,25,56.3,153.0,1.6,31,0,0.0,0.0
2024-08-02,direct,mobile,290,199,31.1,245.0,1.5,145,8,677.05,2.76
2024-08-02,direct,desktop,164,118,27.5,151.0,4.6,126,5,1025.95,3.05
2024-08-02,direct,tablet,42,29,29.9,202.0,4.3,26,1,126.46,2.38
2024-08-02,email,mobile,144,113,21.3,221.0,2.8,100,5,457.45,3.47
2024-08-02,email,desktop,111,80,27.2,152.0,1.7,67,5,986.26,4.5
2024-08-02,email,tablet,33,23,28.5,212.0,3.7,22,1,169.72,3.03
2024-08-02,referral,mobile,114,64,43.4,124.0,3.5,67,2,397.63,1.75
2024-08-02,referral,desktop,83,45,45.6,148.0,1.4,56,1,148.87,1.2
2024-08-02,referral,tablet,20,10,48.3,87.0,4.6,12,0,0.0,0.0
2024-08-02,organic_social,mobile,102,38,62.1,178.0,4.2,63,1,158.3,0.98
2024-08-02,organic_social,desktop,66,31,52.9,203.0,3.7,46,0,0.0,0.0
2024-08-02,organic_social,tablet,13,5,59.2,66.0,3.2,10,0,0.0,0.0
2024-08-03,organic_search,mobile,594,298,49.8,190.0,4.5,463,13,2752.8,2.19
2024-08-03,organic_search,desktop,386,225,41.5,155.0,2.6,272,7,1237.06,1.81
2024-08-03,organic_search,tablet,64,39,38.9,187.0,5.1,44,1,107.14,1.56
2024-08-03,paid_search,mobile,420,284,32.4,182.0,2.3,316,13,2527.12,3.1
2024-08-03,paid_search,desktop,313,201,35.5,62.0,4.9,243,8,1019.15,2.56
2024-08-03,paid_search,tablet,75,44,41.0,168.0,4.6,55,2,265.66,2.67
2024-08-03,paid_social,mobile,259,118,54.4,131.0,2.6,184,4,741.12,1.54
2024-08-03,paid_social,desktop,217,106,51.0,48.0,1.8,119,4,383.31,1.84
2024-08-03,paid_social,tablet,64,27,57.1,66.0,3.1,42,1,108.58,1.56
2024-08-03,direct,mobile,254,184,27.5,74.0,4.4,153,6,502.05,2.36
2024-08-03,direct,desktop,131,91,30.1,74.0,4.5,92,4,560.07,3.05
2024-08-03,direct,tablet,49,34,28.9,174.0,1.7,30,1,185.5,2.04
2024-08-03,email,mobile,239,180,24.6,95.0,3.6,167,8,1361.04,3.35
2024-08-03,email,desktop,148,108,26.4,239.0,3.4,74,5,937.46,3.38
2024-08-03,email,tablet,42,32,22.5,134.0,4.8,25,1,123.07,2.38
2024-08-03,referral,mobile,98,47,52.0,115.0,1.6,65,2,387.98,2.04
2024-08-03,referral,desktop,66,37,42.8,146.0,3.9,40,1,136.48,1.52
2024-08-03,referral,tablet,17,9,46.3,183.0,3.0,8,0,0.0,0.0
2024-08-03,organic_social,mobile,74,25,65.6,187.0,2.6,41,1,84.39,1.35
2024-08-03,organic_social,desktop,46,16,64.9,77.0,3.7,24,0,0.0,0.0
2024-08-03,organic_social,tablet,13,6,53.4,73.0,2.7,9,0,0.0,0.0
2024-08-04,organic_search,mobile,419,206,50.7,158.0,3.8,241,13,2046.28,3.1
2024-08-04,organic_search,desktop,281,168,40.1,57.0,3.5,169,8,1450.71,2.85
2024-08-04,organic_search,tablet,104,59,42.9,152.0,2.5,57,2,206.41,1.92
2024-08-04,paid_search,mobile,412,248,39.6,147.0,4.9,308,17,2952.47,4.13
2024-08-04,paid_search,desktop,252,155,38.1,187.0,1.7,180,10,1663.98,3.97
2024-08-04,paid_search,tablet,60,39,33.6,131.0,3.1,33,2,353.53,3.33
2024-08-04,paid_social,mobile,244,115,52.5,192.0,1.7,128,3,417.13,1.23
2024-08-04,paid_social,desktop,273,111,59.0,158.0,2.6,195,3,273.42,1.1
2024-08-04,paid_social,tablet,59,21,62.7,96.0,3.3,32,1,86.53,1.69
2024-08-04,direct,mobile,202,149,26.2,72.0,4.1,138,7,1179.61,3.47
2024-08-04,direct,desktop,232,155,33.1,138.0,3.3,135,10,2152.55,4.31
2024-08-04,direct,tablet,52,38,26.9,101.0,2.2,40,2,166.98,3.85
2024-08-04,email,mobile,151,108,27.9,118.0,2.7,120,4,684.39,2.65
2024-08-04,email,desktop,102,78,22.8,262.0,4.3,68,4,734.82,3.92
2024-08-04,email,tablet,33,24,25.7,193.0,2.2,21,1,110.48,3.03
2024-08-04,referral,mobile,115,60,47.2,48.0,1.8,63,2,178.06,1.74
2024-08-04,referral,desktop,70,32,54.1,157.0,4.0,35,1,145.79,1.43
2024-08-04,referral,tablet,29,12,57.3,43.0,1.4,16,0,0.0,0.0
2024-08-04,organic_social,mobile,116,43,62.7,118.0,2.4,88,1,141.4,0.86
2024-08-04,organic_social,desktop,63,25,59.7,164.0,1.8,39,0,0.0,0.0
2024-08-04,organic_social,tablet,15,4,68.8,104.0,2.3,10,0,0.0,0.0
2024-08-05,organic_search,mobile,301,184,38.7,116.0,4.6,174,5,598.2,1.66
2024-08-05,organic_search,desktop,165,84,48.8,97.0,4.2,82,5,744.61,3.03
2024-08-05,organic_search,tablet,82,41,49.9,51.0,5.1,59,2,237.72,2.44
2024-08-05,paid_search,mobile,260,175,32.5,192.0,1.7,161,9,1963.5,3.46
2024-08-05,paid_search,desktop,140,80,42.7,63.0,1.8,98,4,730.69,2.86
2024-08-05,paid_search,tablet,63,41,34.6,208.0,3.9,33,1,166.72,1.59
2024-08-05,paid_social,mobile,266,102,61.3,207.0,1.6,171,5,809.51,1.88
2024-08-05,paid_social,desktop,192,97,49.1,109.0,2.1,112,4,518.27,2.08
2024-08-05,paid_social,tablet,49,22,53.8,55.0,4.4,28,0,0.0,0.0
2024-08-05,direct,mobile,216,153,28.9,254.0,2.6,143,7,1340.07,3.24
2024-08-05,direct,desktop,135,88,34.5,144.0,2.3,98,5,677.96,3.7
2024-08-05,direct,tablet,47,30,34.2,139.0,3.8,28,1,173.9,2.13
2024-08-05,email,mobile,164,128,21.4,253.0,4.1,117,4,721.03,2.44
2024-08-05,email,desktop,109,82,24.0,251.0,3.2,61,3,631.9,2.75
2024-08-05,email,tablet,32,23,26.6,257.0,1.5,18,0,0.0,0.0
2024-08-05,referral,mobile,104,56,45.3,96.0,4.4,67,1,129.42,0.96
2024-08-05,referral,desktop,55,29,47.2,177.0,1.7,35,0,0.0,0.0
2024-08-05,referral,tablet,22,11,48.0,203.0,4.7,14,0,0.0,0.0
2024-08-05,organic_social,mobile,91,31,65.7,60.0,3.2,52,1,168.14,1.1
2024-08-05,organic_social,desktop,39,18,53.3,150.0,2.4,28,0,0.0,0.0
2024-08-05,organic_social,tablet,13,4,62.5,144.0,4.4,7,0,0.0,0.0
2024-08-06,organic_search,mobile,335,201,39.8,220.0,3.5,200,6,811.42,1.79
2024-08-06,organic_search,desktop,263,161,38.5,161.0,3.7,148,6,984.7,2.28
2024-08-06,organic_search,tablet,59,29,50.8,160.0,2.2,36,1,123.69,1.69
2024-08-06,paid_search,mobile,339,210,38.0,171.0,1.5,245,13,2184.31,3.83
2024-08-06,paid_search,desktop,236,147,37.7,105.0,3.0,123,6,1300.66,2.54
2024-08-06,paid_search,tablet,40,26,34.8,170.0,3.7,25,1,158.09,2.5
2024-08-06,paid_social,mobile,306,115,62.2,112.0,1.3,234,4,392.91,1.31
2024-08-06,paid_social,desktop,139,61,55.8,50.0,4.1,109,1,157.46,0.72
2024-08-06,paid_social,tablet,41,20,51.0,78.0,4.3,22,0,0.0,0.0
2024-08-06,direct,mobile,152,106,30.2,85.0,4.7,97,4,711.01,2.63
2024-08-06,direct,desktop,143,104,27.2,105.0,3.0,92,3,505.14,2.1
2024-08-06,direct,tablet,32,21,32.7,234.0,4.9,17,1,140.47,3.12
2024-08-06,email,mobile,116,87,24.8,118.0,3.2,82,4,511.03,3.45
2024-08-06,email,desktop,68,49,26.6,92.0,1.7,44,3,560.67,4.41
2024-08-06,email,tablet,33,23,27.4,200.0,4.7,25,1,100.02,3.03
2024-08-06,referral,mobile,107,53,50.2,158.0,2.3,73,2,424.11,1.87
2024-08-06,referral,desktop,78,38,51.0,163.0,1.5,55,1,182.67,1.28
2024-08-06,referral,tablet,17,7,56.6,210.0,2.4,11,0,0.0,0.0
2024-08-06,organic_social,mobile,53,24,53.6,137.0,2.5,33,0,0.0,0.0
2024-08-06,organic_social,desktop,56,25,54.8,207.0,1.6,41,0,0.0,0.0
2024-08-06,organic_social,tablet,14,6,55.2,68.0,3.1,10,0,0.0,0.0
2024-08-07,organic_search,mobile,392,217,44.5,87.0,3.3,212,7,860.7,1.79
2024-08-07,organic_search,desktop,284,164,42.0,65.0,5.1,205,8,1423.63,2.82
2024-08-07,organic_search,tablet,93,51,44.7,48.0,4.0,60,1,214.68,1.08
2024-08-07,paid_search,mobile,477,302,36.6,58.0,1.6,268,15,2758.91,3.14
2024-08-07,paid_search,desktop,193,130,32.4,243.0,3.1,112,6,1148.59,3.11
2024-08-07,paid_search,tablet,85,49,41.9,220.0,2.0,43,2,236.48,2.35
2024-08-07,paid_social,mobile,408,179,56.1,176.0,4.4,238,6,1043.55,1.47
2024-08-07,paid_social,desktop,157,70,55.2,117.0,2.2,79,3,327.28,1.91
2024-08-07,paid_social,tablet,78,39,49.0,96.0,4.9,54,1,128.52,1.28
2024-08-07,direct,mobile,321,217,32.3,105.0,4.7,218,10,1589.13,3.12
2024-08-07,direct,desktop,155,102,33.6,57.0,5.0,121,5,746.52,3.23
2024-08-07,direct,tablet,54,38,29.5,169.0,1.9,41,1,117.53,1.85
2024-08-07,email,mobile,155,113,26.8,168.0,4.5,111,5,558.25,3.23
2024-08-07,email,desktop,102,77,23.7,204.0,2.5,75,5,906.27,4.9
2024-08-07,email,tablet,32,24,24.3,141.0,1.5,20,1,96.99,3.12
2024-08-07,referral,mobile,152,65,56.9,128.0,1.9,81,2,238.76,1.32
2024-08-07,referral,desktop,83,40,51.2,183.0,2.1,60,1,219.69,1.2
2024-08-07,referral,tablet,25,12,49.3,169.0,1.3,18,0,0.0,0.0
2024-08-07,organic_social,mobile,113,49,56.4,52.0,3.7,62,1,87.49,0.88
2024-08-07,organic_social,desktop,76,25,66.2,93.0,1.5,38,0,0.0,0.0
2024-08-07,organic_social,tablet,16,5,68.0,139.0,4.3,10,0,0.0,0.0
2024-08-08,organic_search,mobile,388,203,47.5,92.0,2.3,205,12,992.94,3.09
2024-08-08,organic_search,desktop,255,144,43.4,225.0,1.8,129,8,1603.5,3.14
2024-08-08,organic_search,tablet,67,33,50.6,86.0,1.4,35,1,160.17,1.49
2024-08-08,paid_search,mobile,433,284,34.4,180.0,3.2,339,11,1460.98,2.54
2024-08-08,paid_search,desktop,235,153,34.6,206.0,5.1,176,7,1001.87,2.98
2024-08-08,paid_search,tablet,65,42,34.8,202.0,5.3,43,2,268.06,3.08
2024-08-08,paid_social,mobile,342,142,58.3,96.0,1.8,233,5,741.77,1.46
2024-08-08,paid_social,desktop,230,93,59.3,174.0,2.6,158,5,554.26,2.17
2024-08-08,paid_social,tablet,76,37,51.0,186.0,3.9,55,1,147.24,1.32
2024-08-08,direct,mobile,252,171,31.8,127.0,2.7,126,9,1295.42,3.57
2024-08-08,direct,desktop,147,108,26.0,229.0,4.8,83,6,1202.47,4.08
2024-08-08,direct,tablet,52,34,33.7,142.0,1.4,30,2,160.51,3.85
2024-08-08,email,mobile,185,133,27.9,153.0,4.7,109,8,1045.98,4.32
2024-08-08,email,desktop,130,99,23.2,234.0,1.6,73,5,417.26,3.85
2024-08-08,email,tablet,31,22,25.9,61.0,4.7,22,1,91.26,3.23
2024-08-08,referral,mobile,161,76,52.6,149.0,4.3,88,3,399.2,1.86
2024-08-08,referral,desktop,81,37,53.6,95.0,1.4,41,1,175.43,1.23
2024-08-08,referral,tablet,31,13,56.7,46.0,2.1,18,0,0.0,0.0
2024-08-08,organic_social,mobile,81,28,65.4,153.0,3.1,43,1,91.34,1.23
2024-08-08,organic_social,desktop,70,33,52.5,210.0,3.9,43,0,0.0,0.0
2024-08-08,organic_social,tablet,20,9,54.9,141.0,4.2,13,0,0.0,0.0
2024-08-09,organic_search,mobile,593,299,49.4,57.0,2.1,357,12,1362.64,2.02
2024-08-09,organic_search,desktop,219,125,42.5,49.0,1.3,119,6,1185.88,2.74
2024-08-09,organic_search,tablet,107,59,44.6,213.0,1.8,68,3,612.68,2.8
2024-08-09,paid_search,mobile,499,329,34.0,127.0,4.9,337,16,2051.19,3.21
2024-08-09,paid_search,desktop,283,169,40.0,234.0,5.1,208,9,1717.56,3.18
2024-08-09,paid_search,tablet,69,45,34.2,117.0,1.9,39,1,112.4,1.45
2024-08-09,paid_social,mobile,259,115,55.4,101.0,3.8,198,3,551.96,1.16
2024-08-09,paid_social,desktop,165,60,63.1,93.0,4.4,112,3,262.41,1.82
2024-08-09,paid_social,tablet,54,20,62.3,188.0,4.0,31,1,182.98,1.85
2024-08-09,direct,mobile,303,202,33.1,82.0,2.1,160,8,822.59,2.64
2024-08-09,direct,desktop,220,147,32.9,176.0,2.5,125,6,1072.65,2.73
2024-08-09,direct,tablet,44,29,32.1,55.0,5.0,31,1,118.91,2.27
2024-08-09,email,mobile,189,135,28.3,114.0,2.7,142,6,1046.75,3.17
2024-08-09,email,desktop,143,109,23.5,214.0,1.8,100,4,520.25,2.8
2024-08-09,email,tablet,43,33,22.6,195.0,4.7,27,2,174.38,4.65
2024-08-09,referral,mobile,110,47,56.4,107.0,3.0,72,1,157.71,0.91
2024-08-09,referral,desktop,87,47,45.6,50.0,3.2,57,1,82.68,1.15
2024-08-09,referral,tablet,21,10,50.8,161.0,4.9,13,0,0.0,0.0
2024-08-09,organic_social,mobile,112,49,55.5,154.0,4.6,63,1,170.85,0.89
2024-08-09,organic_social,desktop,56,26,52.5,116.0,2.6,39,0,0.0,0.0
2024-08-09,organic_social,tablet,13,5,56.3,125.0,2.0,8,0,0.0,0.0
2024-08-10,organic_search,mobile,604,370,38.6,227.0,3.9,415,16,2679.35,2.65
2024-08-10,organic_search,desktop,355,206,41.9,131.0,1.6,208,9,1374.47,2.54
2024-08-10,organic_search,tablet,75,38,48.0,59.0,5.1,53,2,224.62,2.67
2024-08-10,paid_search,mobile,474,313,33.9,80.0,2.0,279,17,3295.71,3.59
2024-08-10,paid_search,desktop,203,114,43.4,198.0,2.8,143,5,932.91,2.46
2024-08-10,paid_search,tablet,53,33,36.8,124.0,4.5,37,2,207.19,3.77
2024-08-10,paid_social,mobile,373,146,60.8,189.0,1.3,249,4,751.85,1.07
2024-08-10,paid_social,desktop,200,104,47.6,214.0,3.7,151,3,510.49,1.5
2024-08-10,paid_social,tablet,48,23,50.2,87.0,3.6,29,1,204.24,2.08
2024-08-10,direct,mobile,283,188,33.2,113.0,2.5,207,11,1247.2,3.89
2024-08-10,direct,desktop,182,120,34.1,206.0,3.4,104,7,766.97,3.85
2024-08-10,direct,tablet,48,31,34.2,145.0,2.8,35,1,180.74,2.08
2024-08-10,email,mobile,232,181,21.8,121.0,4.7,123,8,1208.82,3.45
2024-08-10,email,desktop,144,106,25.9,90.0,2.4,102,5,641.12,3.47
2024-08-10,email,tablet,32,23,26.4,156.0,4.5,18,1,100.34,3.12
2024-08-10,referral,mobile,146,79,45.5,119.0,4.3,93,2,260.86,1.37
2024-08-10,referral,desktop,64,30,52.0,187.0,1.9,49,1,126.43,1.56
2024-08-10,referral,tablet,22,11,49.4,59.0,3.5,13,0,0.0,0.0
2024-08-10,organic_social,mobile,96,34,64.4,127.0,1.3,58,1,89.94,1.04
2024-08-10,organic_social,desktop,60,22,62.6,195.0,3.6,35,0,0.0,0.0
2024-08-10,organic_social,tablet,22,7,66.9,129.0,1.9,12,0,0.0,0.0
2024-08-11,organic_search,mobile,499,286,42.6,220.0,4.6,360,14,1311.57,2.81
2024-08-11,organic_search,desktop,262,136,47.9,103.0,4.5,134,6,1012.36,2.29
2024-08-11,organic_search,tablet,97,49,49.4,97.0,3.3,58,2,213.76,2.06
2024-08-11,paid_search,mobile,270,181,32.8,236.0,3.1,196,10,917.19,3.7
2024-08-11,paid_search,desktop,189,107,42.9,57.0,1.7,122,4,343.6,2.12
2024-08-11,paid_search,tablet,82,52,35.5,229.0,1.9,44,3,565.11,3.66
2024-08-11,paid_social,mobile,267,126,52.7,90.0,3.6,160,4,578.5,1.5
2024-08-11,paid_social,desktop,202,104,48.5,183.0,4.8,147,3,515.22,1.49
2024-08-11,paid_social,tablet,53,26,50.6,185.0,4.0,30,1,190.62,1.89
2024-08-11,direct,mobile,348,254,26.8,168.0,3.3,222,11,1413.57,3.16
2024-08-11,direct,desktop,189,133,29.2,213.0,3.3,131,5,864.88,2.65
2024-08-11,direct,tablet,53,39,26.0,190.0,3.5,28,1,81.38,1.89
2024-08-11,email,mobile,197,141,28.0,250.0,4.6,146,7,1522.72,3.55
2024-08-11,email,desktop,115,87,24.3,73.0,2.0,82,6,787.6,5.22
2024-08-11,email,tablet,32,24,22.7,174.0,2.0,17,1,148.41,3.12
2024-08-11,referral,mobile,104,51,50.2,92.0,4.5,55,2,365.04,1.92
2024-08-11,referral,desktop,65,29,55.2,45.0,1.6,44,1,179.14,1.54
2024-08-11,referral,tablet,19,10,42.9,198.0,4.5,13,0,0.0,0.0
2024-08-11,organic_social,mobile,84,34,59.3,98.0,4.3,52,1,89.7,1.19
2024-08-11,organic_social,desktop,65,30,52.7,196.0,1.7,49,0,0.0,0.0
2024-08-11,organic_social,tablet,16,6,62.2,85.0,4.5,9,0,0.0,0.0
2024-08-12,organic_search,mobile,405,242,40.1,186.0,2.6,259,11,992.67,2.72
2024-08-12,organic_search,desktop,183,97,46.7,166.0,2.0,138,4,534.69,2.19
2024-08-12,organic_search,tablet,75,40,46.0,50.0,4.4,44,1,176.2,1.33
2024-08-12,paid_search,mobile,222,146,34.2,97.0,5.2,120,9,1695.03,4.05
2024-08-12,paid_search,desktop,209,125,39.8,125.0,3.8,129,7,934.06,3.35
2024-08-12,paid_search,tablet,38,22,40.6,106.0,2.6,27,1,139.32,2.63
2024-08-12,paid_social,mobile,295,117,60.3,84.0,1.6,214,6,1116.67,2.03
2024-08-12,paid_social,desktop,125,46,63.0,99.0,3.1,90,2,309.37,1.6
2024-08-12,paid_social,tablet,54,28,48.0,53.0,2.5,35,1,169.81,1.85
2024-08-12,direct,mobile,176,128,26.9,64.0,2.9,98,4,830.47,2.27
2024-08-12,direct,desktop,157,106,31.9,170.0,3.0,108,6,998.12,3.82
2024-08-12,direct,tablet,30,20,31.7,153.0,3.5,20,0,0.0,0.0
2024-08-12,email,mobile,168,126,24.8,79.0,2.2,84,6,722.2,3.57
2024-08-12,email,desktop,112,81,27.0,154.0,3.1,82,3,241.0,2.68
2024-08-12,email,tablet,24,17,27.7,245.0,1.4,14,0,0.0,0.0
2024-08-12,referral,mobile,86,42,50.5,213.0,4.5,53,1,201.79,1.16
2024-08-12,referral,desktop,83,38,53.5,161.0,4.0,44,1,93.12,1.2
2024-08-12,referral,tablet,18,7,57.3,197.0,1.7,14,0,0.0,0.0
2024-08-12,organic_social,mobile,84,35,58.0,107.0,3.9,54,0,0.0,0.0
2024-08-12,organic_social,desktop,52,19,63.1,161.0,4.6,29,0,0.0,0.0
2024-08-12,organic_social,tablet,14,5,61.8,88.0,2.6,7,0,0.0,0.0
2024-08-13,organic_search,mobile,300,166,44.6,100.0,4.6,180,9,961.76,3.0
2024-08-13,organic_search,desktop,293,170,41.9,236.0,4.8,218,7,653.7,2.39
2024-08-13,organic_search,tablet,52,25,51.3,166.0,5.0,32,1,140.99,1.92
2024-08-13,paid_search,mobile,221,127,42.2,152.0,1.4,143,6,1309.05,2.71
2024-08-13,paid_search,desktop,207,139,32.6,179.0,5.2,142,6,610.67,2.9
2024-08-13,paid_search,tablet,58,36,36.8,198.0,4.8,40,1,156.14,1.72
2024-08-13,paid_social,mobile,334,132,60.4,193.0,4.7,205,4,604.19,1.2
2024-08-13,paid_social,desktop,187,86,53.5,208.0,3.2,94,2,407.69,1.07
2024-08-13,paid_social,tablet,56,25,54.6,70.0,3.8,33,0,0.0,0.0
2024-08-13,direct,mobile,168,111,33.8,96.0,3.7,91,7,695.8,4.17
2024-08-13,direct,desktop,109,77,28.5,225.0,4.2,78,4,858.97,3.67
2024-08-13,direct,tablet,38,26,30.3,71.0,2.3,29,1,182.38,2.63
2024-08-13,email,mobile,130,99,23.3,72.0,2.3,89,5,603.64,3.85
2024-08-13,email,desktop,76,56,26.1,232.0,4.5,53,2,171.73,2.63
2024-08-13,email,tablet,18,13,23.0,226.0,3.8,12,0,0.0,0.0
2024-08-13,referral,mobile,109,55,48.8,192.0,1.5,66,1,174.18,0.92
2024-08-13,referral,desktop,58,28,50.9,143.0,4.8,43,0,0.0,0.0
2024-08-13,referral,tablet,14,7,44.5,50.0,4.9,8,0,0.0,0.0
2024-08-13,organic_social,mobile,63,25,60.3,102.0,2.4,47,0,0.0,0.0
2024-08-13,organic_social,desktop,53,22,58.2,140.0,4.9,35,0,0.0,0.0
2024-08-13,organic_social,tablet,16,5,64.4,67.0,3.1,10,0,0.0,0.0
2024-08-14,organic_search,mobile,594,349,41.1,65.0,4.8,343,18,3794.92,3.03
2024-08-14,organic_search,desktop,229,111,51.2,143.0,2.1,160,5,836.09,2.18
2024-08-14,organic_search,tablet,63,37,41.0,140.0,2.0,39,1,213.49,1.59
2024-08-14,paid_search,mobile,472,315,33.1,133.0,1.7,255,11,2259.31,2.33
2024-08-14,paid_search,desktop,301,186,37.9,213.0,1.4,202,7,1436.18,2.33
2024-08-14,paid_search,tablet,59,36,38.4,165.0,3.5,36,1,124.22,1.69
2024-08-14,paid_social,mobile,264,98,62.7,55.0,3.7,139,3,505.91,1.14
2024-08-14,paid_social,desktop,184,78,57.4,64.0,2.0,132,2,309.2,1.09
2024-08-14,paid_social,tablet,45,23,48.6,63.0,2.4,23,0,0.0,0.0
2024-08-14,direct,mobile,352,260,26.1,73.0,1.5,181,14,2732.81,3.98
2024-08-14,direct,desktop,193,132,31.5,86.0,4.8,115,7,1090.65,3.63
2024-08-14,direct,tablet,67,47,29.0,168.0,4.3,41,2,410.39,2.99
2024-08-14,email,mobile,237,170,28.1,185.0,5.3,162,9,1023.31,3.8
2024-08-14,email,desktop,155,118,23.8,129.0,3.5,107,8,766.07,5.16
2024-08-14,email,tablet,30,21,28.2,75.0,1.7,19,1,191.91,3.33
2024-08-14,referral,mobile,156,86,44.3,182.0,3.0,110,3,461.7,1.92
2024-08-14,referral,desktop,68,36,45.7,229.0,1.5,44,1,126.11,1.47
2024-08-14,referral,tablet,21,8,57.4,88.0,4.0,16,0,0.0,0.0
2024-08-14,organic_social,mobile,105,35,66.6,152.0,1.9,77,0,0.0,0.0
2024-08-14,organic_social,desktop,77,25,67.2,119.0,1.8,60,0,0.0,0.0
2024-08-14,organic_social,tablet,13,4,64.7,48.0,2.0,8,0,0.0,0.0
2024-08-15,organic_search,mobile,532,272,48.7,178.0,4.4,303,9,912.14,1.69
2024-08-15,organic_search,desktop,256,155,39.4,162.0,4.9,139,5,405.61,1.95
2024-08-15,organic_search,tablet,100,54,46.0,204.0,3.8,74,3,575.21,3.0
2024-08-15,paid_search,mobile,350,228,34.7,68.0,4.8,211,13,2376.49,3.71
2024-08-15,paid_search,desktop,215,130,39.4,97.0,5.1,168,7,1087.49,3.26
2024-08-15,paid_search,tablet,49,31,36.2,223.0,3.4,36,1,199.03,2.04
2024-08-15,paid_social,mobile,388,174,55.0,89.0,3.4,213,6,703.63,1.55
2024-08-15,paid_social,desktop,177,93,46.9,209.0,4.0,130,3,657.62,1.69
2024-08-15,paid_social,tablet,59,28,51.7,157.0,1.9,43,0,0.0,0.0
2024-08-15,direct,mobile,235,170,27.6,155.0,1.6,123,10,947.55,4.26
2024-08-15,direct,desktop,198,136,31.2,193.0,2.6,113,5,1010.74,2.53
2024-08-15,direct,tablet,60,40,32.1,94.0,2.6,35,1,128.89,1.67
