deal_id,order_id,deal_name,deal_stage,pipeline,amount,create_date,close_date,deal_type,lead_source
DEAL_000193,9d664ec86be69d869bb6870294c4fdd8,Order 9d664ec8,closed_won,default,204.38,2024-04-22,2024-04-22,new_business,paid_social
DEAL_000194,8c78d01de3a9009e23d6877a7cc9be20,Order 8c78d01d,closed_won,default,249.72,2024-04-22,2024-04-22,new_business,organic_search
DEAL_000195,b157079a62d77688a0f66043aa1f0306,Order b157079a,closed_won,default,134.91,2024-04-22,2024-04-22,new_business,paid_social
DEAL_000196,deb08269080b64b8e69bcd06b808889a,Order deb08269,closed_won,default,261.92,2024-04-22,2024-04-22,new_business,email
DEAL_000197,ed3d575bd3358123b063ee64cdecdef5,Order ed3d575b,closed_won,default,30.22,2024-04-22,2024-04-22,new_business,direct
DEAL_000198,6b5e619dedba6d4297fb10dd5886912f,Order 6b5e619d,closed_won,default,207.22,2024-04-22,2024-04-22,new_business,email
DEAL_000199,d868cf92a5a1305fc7277c60062e81ac,Order d868cf92,closed_won,default,420.08,2024-04-22,2024-04-22,new_business,paid_social
DEAL_000200,bd726a1bcd046edd7019cee8a66245f7,Order bd726a1b,closed_won,default,449.65,2024-04-22,2024-04-22,new_business,email
DEAL_000201,c98b0fbac2717f072d5089e8af088304,Order c98b0fba,closed_won,default,256.65,2024-04-22,2024-04-22,new_business,email
DEAL_000202,fb5114c39f632a52598cf770c6076620,Order fb5114c3,closed_won,default,51.05,2024-04-22,2024-04-22,new_business,organic_search
DEAL_000203,4723d255a158f5b6c5a872264e3529c5,Order 4723d255,closed_won,default,68.72,2024-04-22,2024-04-22,new_business,paid_search
DEAL_000204,04bc36cd51141e11c2cbbd188b6e47ca,Order 04bc36cd,closed_won,default,58.41,2024-04-22,2024-04-22,new_business,paid_social
DEAL_000205,91c96626f9e13b1b71a1f3e7ed52dd7a,Order 91c96626,closed_won,default,102.69,2024-04-22,2024-04-22,new_business,organic_search
DEAL_000206,b533dea24ada4dc5c1a9041d25d7c812,Order b533dea2,closed_won,default,30.42,2024-04-22,2024-04-22,new_business,organic_search
DEAL_000207,1b122a7be89622f672bb41380a83b69f,Order 1b122a7b,closed_won,default,86.92,2024-04-22,2024-04-22,new_business,email
DEAL_000208,c8258090bca7cc6a62c1e15d7fd995d4,Order c8258090,closed_won,default,150.99,2024-04-22,2024-04-22,new_business,paid_social
DEAL_000209,f9c44da06151c190a9a6c9c712873d10,Order f9c44da0,closed_won,default,92.97,2024-04-22,2024-04-22,new_business,paid_social
DEAL_000210,3d7e8f32f5b59e005ccfc1076b4040b5,Order 3d7e8f32,closed_won,default,85.08,2024-04-22,2024-04-22,new_business,paid_social
DEAL_000211,8b160e3e272dcca4665850aae31ae6fd,Order 8b160e3e,closed_won,default,31.92,2024-04-22,2024-04-22,new_business,email
DEAL_000212,99d3df1714b20b9eb9734e731927379a,Order 99d3df17,closed_won,default,319.09,2024-04-22,2024-04-22,new_business,referral
DEAL_000213,90bd4466c2905d7b5b56370149e62bcc,Order 90bd4466,closed_won,default,51.05,2024-04-23,2024-04-23,new_business,paid_social
DEAL_000214,0a5d7e24850c68bf00d39bd62a9a45ee,Order 0a5d7e24,closed_won,default,80.25,2024-04-23,2024-04-23,new_business,paid_social
DEAL_000215,2e8e21db96a8ab922e51cd297678c6b2,Order 2e8e21db,closed_won,default,87.29,2024-04-23,2024-04-23,new_business,referral
DEAL_000216,89f586f0cbddc6428831c41c8c333c66,Order 89f586f0,closed_won,default,44.49,2024-04-23,2024-04-23,new_business,paid_search
DEAL_000217,b3aa45b7ba0f950a1b163a9f85f613de,Order b3aa45b7,closed_won,default,60.52,2024-04-23,2024-04-23,new_business,direct
DEAL_000218,0891b66cbcc48cf64f31ae9cae3d08d8,Order 0891b66c,closed_won,default,317.9,2024-04-23,2024-04-23,new_business,referral
DEAL_000219,7e2dddf174cc4d2768bf39c43ab2bd7a,Order 7e2dddf1,closed_won,default,159.35,2024-04-23,2024-04-23,new_business,direct
DEAL_000220,0c22166d9f7e5761e397affa5af438c7,Order 0c22166d,closed_won,default,116.89,2024-04-23,2024-04-23,new_business,paid_social
DEAL_000221,8fe36dfd03ccfe3ed3d492c146705b9d,Order 8fe36dfd,closed_won,default,111.22,2024-04-23,2024-04-23,new_business,paid_search
DEAL_000222,6e5fe7366a2e1bfbf3257dba0af1267f,Order 6e5fe736,closed_won,default,406.92,2024-04-23,2024-04-23,new_business,email
DEAL_000223,2825848807f070485f0f0ef3829758f4,Order 28258488,closed_won,default,22.86,2024-04-23,2024-04-23,new_business,paid_search
DEAL_000224,1ebeec1bb9ce388ee2e00d401058ca8b,Order 1ebeec1b,closed_won,default,55.6,2024-04-23,2024-04-23,new_business,referral
DEAL_000225,67adba02e0955286954975ea56f9d17f,Order 67adba02,closed_won,default,98.83,2024-04-23,2024-04-23,new_business,paid_search
DEAL_000226,45bff70fb7b99a5a33bc8ccb3786e170,Order 45bff70f,closed_won,default,76.47,2024-04-23,2024-04-23,new_business,email
DEAL_000227,25f680bf746bec3df11d48318ff015de,Order 25f680bf,closed_won,default,55.62,2024-04-23,2024-04-23,new_business,paid_social
DEAL_000228,8c72f52f7655510c1ec81f3b9019c638,Order 8c72f52f,closed_won,default,419.06,2024-04-23,2024-04-23,new_business,email
DEAL_000229,d3a84031db6c5de813d5a3a3489712ca,Order d3a84031,closed_won,default,109.02,2024-04-23,2024-04-23,new_business,email
DEAL_000230,2f9d4ee8ca77fe0951ebfe9064cad953,Order 2f9d4ee8,closed_won,default,105.19,2024-04-23,2024-04-23,new_business,organic_search
DEAL_000231,0ec61157a488963fe217233f74c52760,Order 0ec61157,closed_won,default,45.01,2024-04-23,2024-04-23,new_business,organic_search
DEAL_000232,5c5c9fde60ffb741545cf2608e8c12ca,Order 5c5c9fde,closed_won,default,613.78,2024-04-23,2024-04-23,new_business,paid_social
DEAL_000233,4fb7f38042d214ada4d81cc23d228cc8,Order 4fb7f380,closed_won,default,74.74,2024-04-24,2024-04-24,new_business,paid_search
DEAL_000234,f9b03f7a6e5788ffb6cb6b4cd0d01892,Order f9b03f7a,closed_won,default,116.17,2024-04-24,2024-04-24,new_business,paid_search
DEAL_000235,d2266b035a47467c40d174c6f55cf4dd,Order d2266b03,closed_won,default,34.42,2024-04-24,2024-04-24,new_business,paid_social
DEAL_000236,d263c89354a73314488491185858af42,Order d263c893,closed_won,default,35.95,2024-04-24,2024-04-24,new_business,organic_search
DEAL_000237,d01f0aba52a4d7b2cca8d7623538a434,Order d01f0aba,closed_won,default,75.84,2024-04-24,2024-04-24,new_business,referral
DEAL_000238,8213bc96304fc0881189c4525f3002f7,Order 8213bc96,closed_won,default,48.55,2024-04-24,2024-04-24,new_business,organic_search
DEAL_000239,35d8c6d5e060ad24271ffda186312ef8,Order 35d8c6d5,closed_won,default,192.56,2024-04-24,2024-04-24,new_business,organic_search
DEAL_000240,75fb23d26903b71ce3dd550ae22d2cc1,Order 75fb23d2,closed_won,default,61.02,2024-04-24,2024-04-24,new_business,paid_social
DEAL_000241,96caf486ad384c707d860dbb4e519794,Order 96caf486,closed_won,default,116.16,2024-04-24,2024-04-24,new_business,paid_search
DEAL_000242,4421f094ff828b78aba6d18db005821d,Order 4421f094,closed_won,default,89.08,2024-04-24,2024-04-24,new_business,paid_search
DEAL_000243,45ec58d30f2023e4dac16d956a657ddd,Order 45ec58d3,closed_won,default,87.51,2024-04-24,2024-04-24,new_business,direct
DEAL_000244,a08d1f4b300c3d7ec52f5f9a74234eca,Order a08d1f4b,closed_won,default,57.06,2024-04-24,2024-04-24,new_business,email
DEAL_000245,6460e331ee8f69c01f1423cca48d9991,Order 6460e331,closed_won,default,20.11,2024-04-24,2024-04-24,new_business,paid_search
DEAL_000246,5f834cc4ee109c58dff88c60b8ba5ecf,Order 5f834cc4,closed_won,default,96.23,2024-04-24,2024-04-24,new_business,paid_search
DEAL_000247,4b038a7f8dfc36755eca741381e379e3,Order 4b038a7f,closed_won,default,155.2,2024-04-24,2024-04-24,new_business,direct
DEAL_000248,59f26737bbeea8142a7e982cfce13e7a,Order 59f26737,closed_won,default,194.85,2024-04-24,2024-04-24,new_business,paid_social
DEAL_000249,f883e09a1fb01318052c6ab839efb34a,Order f883e09a,closed_won,default,45.7,2024-04-24,2024-04-24,new_business,paid_search
DEAL_000250,b88cd65e1d90bf6e185bf9b6f0b614cd,Order b88cd65e,closed_won,default,40.86,2024-04-24,2024-04-24,new_business,referral
DEAL_000251,d3f7c0e804b501782903f7af749eb797,Order d3f7c0e8,closed_won,default,784.8,2024-04-24,2024-04-24,new_business,direct
DEAL_000252,d6e32818428593eefe8ffd7e15acb83e,Order d6e32818,closed_won,default,69.02,2024-04-24,2024-04-24,new_business,organic_search
DEAL_000253,3e9334d33c1e64167920675211fb1aee,Order 3e9334d3,closed_won,default,65.11,2024-04-24,2024-04-24,new_business,email
DEAL_000254,c776863a93dc0740c6e7d78104b21413,Order c776863a,closed_won,default,264.08,2024-04-24,2024-04-24,new_business,paid_social
DEAL_000255,0ca768c507d1fc3c61bd950bb1c5231a,Order 0ca768c5,closed_won,default,112.52,2024-04-24,2024-04-24,new_business,paid_social
DEAL_000256,b44d71edad65f41824d2e177470ef8f6,Order b44d71ed,closed_won,default,61.64,2024-04-24,2024-04-24,new_business,organic_search
DEAL_000257,2fbb05b3ee700e1897b9fa501e416005,Order 2fbb05b3,closed_won,default,80.94,2024-04-24,2024-04-24,new_business,paid_search
DEAL_000258,b19169c7cb8391fb8561e094d61c531a,Order b19169c7,closed_won,default,129.03,2024-04-24,2024-04-24,new_business,organic_search
DEAL_000259,c4f710df20f7d1500da1aef81a993f65,Order c4f710df,closed_won,default,51.79,2024-04-24,2024-04-24,new_business,direct
DEAL_000260,de8f4a82099fe4fa6bcb8952ca51420f,Order de8f4a82,closed_won,default,64.83,2024-04-24,2024-04-24,new_business,direct
DEAL_000261,12ca240539e7029e0328f0a410c12ad1,Order 12ca2405,closed_won,default,297.91,2024-04-24,2024-04-24,new_business,direct
DEAL_000262,3379d980824f0aa5dab057f2530759bb,Order 3379d980,closed_won,default,87.9,2024-04-24,2024-04-24,new_business,email
DEAL_000263,09dd83f72b2516179cd46b81121fad23,Order 09dd83f7,closed_won,default,79.99,2024-04-24,2024-04-24,new_business,paid_search
DEAL_000264,48c43415ea1c4af9afa92542183b6e55,Order 48c43415,closed_won,default,33.52,2024-04-24,2024-04-24,new_business,paid_social
DEAL_000265,b04bd4e0a1a21fef81b1f24f6fb81c08,Order b04bd4e0,closed_won,default,143.78,2024-04-24,2024-04-24,new_business,direct
DEAL_000266,3d7d60b10ba4b43cf6f6d5df2e933f67,Order 3d7d60b1,closed_won,default,27.86,2024-04-24,2024-04-24,new_business,organic_search
DEAL_000267,bd50a7fe9fd97ea4b7663031a319e150,Order bd50a7fe,closed_won,default,19.62,2024-07-07,2024-07-07,new_business,email
DEAL_000268,ec7a019261fce44180373d45b442d78f,Order ec7a0192,closed_won,default,19.62,2024-07-20,2024-07-20,new_business,referral
DEAL_000269,b95a0a8bd30aece4e94e81f0591249d8,Order b95a0a8b,closed_won,default,19.62,2024-07-20,2024-07-20,new_business,referral
DEAL_000270,38bcb524e1c38c2c1b60600a80fc8999,Order 38bcb524,closed_won,default,11.62,2024-07-20,2024-07-20,new_business,direct
DEAL_000271,7a18a504c1a4b32d883e68de2e1a7db0,Order 7a18a504,closed_won,default,16.62,2024-07-20,2024-07-20,new_business,referral
DEAL_000272,6acecf438369055d9243e121045cca74,Order 6acecf43,closed_won,default,18.62,2024-07-20,2024-07-20,new_business,paid_social
DEAL_000273,34bf4feda1e203af64692d97c6950c39,Order 34bf4fed,closed_won,default,19.62,2024-07-20,2024-07-20,new_business,email
DEAL_000274,40599d3d28b75746952ded75566637b9,Order 40599d3d,closed_won,default,20.62,2024-07-20,2024-07-20,new_business,direct
DEAL_000275,ce86fa5a5108884726a2244bcae51ae6,Order ce86fa5a,closed_won,default,19.62,2024-07-20,2024-07-20,new_business,organic_search
DEAL_000276,7004296aa0256632eaddc171edaf727f,Order 7004296a,closed_won,default,19.62,2024-07-20,2024-07-20,new_business,paid_search
DEAL_000277,cce1b8a1c5f8b1d224e19628299c8f54,Order cce1b8a1,closed_won,default,19.62,2024-07-20,2024-07-20,new_business,email
DEAL_000278,f175d67589e059cbbda956f10f0702e6,Order f175d675,closed_won,default,18.62,2024-07-20,2024-07-20,new_business,paid_social
DEAL_000279,0bda8164c1a12b6a388ebec8559ee287,Order 0bda8164,closed_won,default,15.62,2024-07-20,2024-07-20,new_business,organic_search
DEAL_000280,5965b589a33443dd1f820eb7df39762a,Order 5965b589,closed_won,default,19.62,2024-07-20,2024-07-20,new_business,organic_search
DEAL_000281,db7576b1fe440f4c0a808855aacf0948,Order db7576b1,closed_won,default,18.62,2024-07-20,2024-07-20,new_business,referral
DEAL_000282,1b694ef5b28d3e949a4f0ffeb2c9fcd6,Order 1b694ef5,closed_won,default,18.62,2024-07-20,2024-07-20,new_business,direct
DEAL_000283,2f9d791088532b218b41f892cc16073b,Order 2f9d7910,closed_won,default,18.62,2024-07-20,2024-07-20,new_business,direct
DEAL_000284,3ce4038922670fead496aeae61a8a393,Order 3ce40389,closed_won,default,19.62,2024-07-20,2024-07-20,new_business,referral
DEAL_000285,205d7052a6505124d200f6fea6b423bc,Order 205d7052,closed_won,default,18.62,2024-07-20,2024-07-20,new_business,organic_search
DEAL_000286,8a784d47854e4cbc5562362393d504db,Order 8a784d47,closed_won,default,18.62,2024-07-20,2024-07-20,new_business,referral
DEAL_000287,9b91ddcbd6cbceb83d4fd2462ca1f95e,Order 9b91ddcb,closed_won,default,19.62,2024-07-20,2024-07-20,new_business,paid_social
DEAL_000288,ca5a215980675471f0cf8199c041909a,Order ca5a2159,closed_won,default,19.62,2024-07-20,2024-07-20,new_business,organic_search
DEAL_000289,d82cef48824870df9946d57e827ed727,Order d82cef48,closed_won,default,19.62,2024-07-20,2024-07-20,new_business,organic_search
DEAL_000290,43d29c6fc78c31c80080d85e5260a9fb,Order 43d29c6f,closed_won,default,19.62,2024-07-20,2024-07-20,new_business,direct
DEAL_000291,f92641ff0446a0e1c57195ebfe76e16a,Order f92641ff,closed_won,default,18.62,2024-07-20,2024-07-20,new_business,referral
DEAL_000292,17fed53ba6dfef9b594ee2268642e2aa,Order 17fed53b,closed_won,default,18.62,2024-07-20,2024-07-20,new_business,paid_search
DEAL_000293,464de32dc84484c1d26df3e8e38e708b,Order 464de32d,closed_won,default,15.62,2024-07-20,2024-07-20,new_business,email
DEAL_000294,747996a66f5aa711deb8ae58f5ae46a0,Order 747996a6,closed_won,default,18.62,2024-07-20,2024-07-20,new_business,organic_search
DEAL_000295,e1fe072ef14b519af1f0a8ed997c1301,Order e1fe072e,closed_won,default,24.42,2024-07-20,2024-07-20,new_business,referral
DEAL_000296,c96209cd1d43d071d3bdf48d299b7aa5,Order c96209cd,closed_won,default,20.62,2024-07-20,2024-07-20,new_business,paid_search
DEAL_000297,09f58c00f941827ab206de7796785e44,Order 09f58c00,closed_won,default,17.62,2024-07-20,2024-07-20,new_business,paid_search
DEAL_000298,9021fdebb45ac827a6033d6969d5c2e3,Order 9021fdeb,closed_won,default,50.95,2024-07-20,2024-07-20,new_business,paid_social
DEAL_000299,f2dd5f15184c73c0d45c02941c7c23d1,Order f2dd5f15,closed_won,default,91.92,2024-07-20,2024-07-20,new_business,paid_social
DEAL_000300,157ec3dc3f38cdbd2706bd216edfe8fb,Order 157ec3dc,closed_won,default,175.28,2024-07-21,2024-07-21,new_business,paid_search
DEAL_000301,e6db6e9529fecbe14cd05dd349816656,Order e6db6e95,closed_won,default,124.84,2024-07-21,2024-07-21,new_business,organic_search
DEAL_000302,bf44408de1d05eef70fb026ba64a90ea,Order bf44408d,closed_won,default,21.45,2024-07-21,2024-07-21,new_business,email
DEAL_000303,1b3d11cf9f92c0f7baf627ab059621f8,Order 1b3d11cf,closed_won,default,666.71,2024-07-21,2024-07-21,new_business,paid_social
DEAL_000304,89898719573722b59b173f76fb213501,Order 89898719,closed_won,default,47.83,2024-07-22,2024-07-22,new_business,paid_search
DEAL_000305,4e36d0170c671378f49f701a810360ae,Order 4e36d017,closed_won,default,389.43,2024-07-22,2024-07-22,new_business,paid_social
DEAL_000306,d809ddde66fee6223df16b11231491f9,Order d809ddde,closed_won,default,846.52,2024-07-22,2024-07-22,new_business,direct
DEAL_000307,9a3e437ab219133c20a7033be9087edf,Order 9a3e437a,closed_won,default,164.21,2024-07-22,2024-07-22,new_business,referral
DEAL_000308,f53b39c6c91ce86717c15d8e4e5da0c2,Order f53b39c6,closed_won,default,25.1,2024-07-23,2024-07-23,new_business,paid_social
DEAL_000309,452b706af12e25e6c8c740b4dc493ab0,Order 452b706a,closed_won,default,84.59,2024-07-23,2024-07-23,new_business,organic_search
DEAL_000310,d64aa68e4a96734f280b7ddf0852d511,Order d64aa68e,closed_won,default,256.79,2024-07-23,2024-07-23,new_business,direct
DEAL_000311,76774c936de5cb5a431120fde98e40da,Order 76774c93,closed_won,default,141.37,2024-07-23,2024-07-23,new_business,referral
DEAL_000312,81e5043198a44ddeb226002ff55d8ad4,Order 81e50431,closed_won,default,108.12,2024-07-24,2024-07-24,new_business,direct
DEAL_000313,9d00e5dd1d0a6dc258a09e9c90854357,Order 9d00e5dd,closed_won,default,16.62,2024-07-24,2024-07-24,new_business,paid_search
DEAL_000314,765442de6466c0bb079c22b8b20e0eab,Order 765442de,closed_won,default,367.65,2024-07-24,2024-07-24,new_business,paid_social
DEAL_000315,b174fa32929e4af3622213e835cfa84a,Order b174fa32,closed_won,default,151.37,2024-07-24,2024-07-24,new_business,email
DEAL_000316,acc3d4031cbd2f28ac6b5b71427a054c,Order acc3d403,closed_won,default,130.75,2024-07-24,2024-07-24,new_business,paid_social
DEAL_000317,588454faf6ae4ce8b0f387e19b7115a2,Order 588454fa,closed_won,default,88.29,2024-07-25,2024-07-25,new_business,organic_search
DEAL_000318,bbcec25aefec973dfa1b9499147fdf76,Order bbcec25a,closed_won,default,425.07,2024-07-25,2024-07-25,new_business,paid_search
DEAL_000319,51b79a492b5e53504ce70340ce111374,Order 51b79a49,closed_won,default,64.46,2024-07-25,2024-07-25,new_business,paid_search
DEAL_000320,08d7ec7381dc51d41a0e4d86314b7a98,Order 08d7ec73,closed_won,default,719.76,2024-07-25,2024-07-25,new_business,paid_social
DEAL_000321,ad818323f40e1a353eb3a3874d138c51,Order ad818323,closed_won,default,191.4,2024-07-25,2024-07-25,new_business,paid_social
DEAL_000322,0ed46f17da8a1c3bd0ed5fdfc50decc4,Order 0ed46f17,closed_won,default,82.19,2024-07-25,2024-07-25,new_business,organic_search
DEAL_000323,743cc56ca44d32e3e125c74c98044997,Order 743cc56c,closed_won,default,117.27,2024-07-26,2024-07-26,new_business,direct
DEAL_000324,a01cc79e3afbac4a52ce1d528080e438,Order a01cc79e,closed_won,default,28.46,2024-07-26,2024-07-26,new_business,direct
DEAL_000325,0b1e73fa546894ad7310916b480de067,Order 0b1e73fa,closed_won,default,419.06,2024-07-26,2024-07-26,new_business,paid_social
DEAL_000326,811eadaef225935d84d4d3fdcca7ee85,Order 811eadae,closed_won,default,419.06,2024-07-26,2024-07-26,new_business,paid_social
DEAL_000327,8b94c85a97b61f51a419a57e451d4e3a,Order 8b94c85a,closed_won,default,26.64,2024-07-26,2024-07-26,new_business,paid_social
DEAL_000328,9a75a775d17d37cd19193fe02c3f21de,Order 9a75a775,closed_won,default,424.04,2024-07-26,2024-07-26,new_business,referral
DEAL_000329,bf9d705db9fe15b5bd6a0a35c3e3365f,Order bf9d705d,closed_won,default,131.35,2024-07-26,2024-07-26,new_business,direct
DEAL_000330,09d557bf440b6c3b40cacfbb24fd5e28,Order 09d557bf,closed_won,default,159.18,2024-07-26,2024-07-26,new_business,referral
DEAL_000331,10221b5ef57cb66fe37a3b1e594918d1,Order 10221b5e,closed_won,default,229.65,2024-07-26,2024-07-26,new_business,paid_social
DEAL_000332,753aaaa715f963740a358c291bc79727,Order 753aaaa7,closed_won,default,144.07,2024-07-26,2024-07-26,new_business,direct
DEAL_000333,4d9aeb0219e736ad9dd72af9f25b3f88,Order 4d9aeb02,closed_won,default,50.86,2024-07-27,2024-07-27,new_business,direct
DEAL_000334,53cd36155a7bf507095985b2f26368a5,Order 53cd3615,closed_won,default,30.86,2024-07-27,2024-07-27,new_business,paid_social
DEAL_000335,fbee80ef6891c144af8ff9dc788aaa89,Order fbee80ef,closed_won,default,58.74,2024-07-27,2024-07-27,new_business,referral
DEAL_000336,6744d76b253e71e06a89867248227b9c,Order 6744d76b,closed_won,default,84.81,2024-07-27,2024-07-27,new_business,direct
DEAL_000337,f313be47c42e07616027ad6d6ac3034c,Order f313be47,closed_won,default,74.49,2024-07-27,2024-07-27,new_business,paid_search
DEAL_000338,b5c037cf61074d84c0a994fa0d024064,Order b5c037cf,closed_won,default,387.5,2024-07-27,2024-07-27,new_business,referral
DEAL_000339,3c116d50bb76160ee1d7a2e8f5791427,Order 3c116d50,closed_won,default,54.42,2024-07-27,2024-07-27,new_business,direct
DEAL_000340,0daff24b7abb3accd3e2638a0d5be0a0,Order 0daff24b,closed_won,default,115.71,2024-07-27,2024-07-27,new_business,organic_search
DEAL_000341,6f748695717d537b882406da58acefec,Order 6f748695,closed_won,default,366.26,2024-07-27,2024-07-27,new_business,paid_social
DEAL_000342,22c2b8497506479028918303045751dd,Order 22c2b849,closed_won,default,21.45,2024-07-27,2024-07-27,new_business,paid_search
DEAL_000343,eb9cf2c383ca81f5d9750cc9e75fef41,Order eb9cf2c3,closed_won,default,75.53,2024-07-27,2024-07-27,new_business,paid_search
