contact_id,sessions,engaged_sessions,page_views,is_first_visit,is_won
HS_000910,11,7,33,0,0
HS_000911,6,0,30,1,1
HS_000912,1,0,5,0,0
HS_000913,9,5,36,1,0
HS_000914,1,0,5,1,0
HS_000915,5,4,20,0,1
HS_000916,4,2,24,0,1
HS_000917,13,2,39,1,0
HS_000918,12,9,36,0,0
HS_000919,13,5,52,1,0
HS_000920,13,6,78,1,1
HS_000921,14,10,84,1,0
HS_000922,3,1,12,1,0
HS_000923,13,5,65,1,1
HS_000924,6,1,18,0,0
HS_000925,2,1,12,0,1
HS_000926,3,1,18,1,0
HS_000927,5,3,15,0,0
HS_000928,9,5,63,1,0
HS_000930,2,1,6,1,1
HS_000931,10,4,40,1,1
HS_000932,8,4,16,1,1
HS_000933,14,4,56,0,0
HS_000934,2,0,8,1,1
HS_000935,11,6,44,0,0
HS_000936,13,1,26,1,0
HS_000937,5,0,10,0,1
HS_000938,7,2,42,1,0
HS_000939,8,2,24,0,0
HS_000940,1,0,5,1,0
HS_000941,6,2,30,1,0
HS_000942,1,0,2,1,0
HS_000943,2,0,12,1,1
HS_000944,1,0,3,1,0
HS_000945,11,4,33,1,1
HS_000946,5,3,15,1,1
HS_000947,10,3,70,0,0
HS_000948,9,5,27,1,0
HS_000949,6,1,24,1,0
HS_000950,11,1,44,1,1
HS_000951,11,5,33,1,0
HS_000952,1,0,6,1,1
HS_000953,13,3,39,1,0
HS_000954,1,0,7,1,1
HS_000955,2,0,4,1,0
HS_000956,9,6,54,0,0
HS_000957,3,1,12,0,1
HS_000958,1,0,3,1,1
HS_000959,5,3,20,0,0
HS_000960,7,0,49,1,1
HS_000961,6,1,18,0,0
HS_000962,12,3,60,1,1
HS_000963,1,0,7,0,1
HS_000964,5,0,30,1,0
HS_000965,5,4,25,0,0
HS_000966,6,4,42,0,0
HS_000967,3,1,6,0,1
HS_000968,5,2,35,1,1
HS_000969,7,3,14,1,0
HS_000971,5,2,10,1,0
HS_000972,5,3,20,1,1
HS_000973,5,2,25,0,1
HS_000974,10,2,20,1,1
HS_000975,10,1,70,0,0
HS_000976,3,2,15,0,0
HS_000977,1,0,4,1,0
HS_000978,5,4,15,1,1
HS_000979,14,9,28,1,0
HS_000980,9,3,27,1,1
HS_000981,14,3,56,0,0
HS_000982,1,0,4,0,1
HS_000983,3,1,9,0,1
HS_000984,13,8,78,0,1
HS_000985,13,8,39,0,0
HS_000986,4,1,12,0,0
HS_000987,14,5,70,1,0
HS_000988,1,0,5,1,1
HS_000989,1,0,6,0,1
HS_000990,8,6,40,0,1
HS_000991,2,1,14,0,1
HS_000992,12,1,36,1,1
HS_000993,8,1,48,1,0
HS_000994,7,2,49,1,1
HS_000995,10,6,50,0,0
HS_000996,10,4,20,0,0
HS_000997,2,1,6,1,1
HS_000998,6,4,36,1,0
HS_000999,6,0,12,1,0
HS_001000,3,2,15,1,1
HS_001001,11,4,33,1,0
HS_001002,2,0,12,1,1
HS_001003,12,9,36,1,0
HS_001004,1,0,2,1,0
HS_001005,6,4,36,0,0
HS_001006,12,8,84,0,0
HS_001007,5,3,35,1,1
HS_001008,14,7,98,1,0
HS_001009,14,9,84,1,1
HS_001010,11,3,22,0,0
HS_001011,9,2,63,1,1
HS_001012,1,0,7,1,1
HS_001013,7,4,49,1,1
HS_001014,5,2,30,0,0
HS_001015,5,2,15,1,0
HS_001016,14,12,98,1,0
HS_001017,2,1,12,0,1
HS_001019,11,9,66,0,0
HS_001020,3,2,15,0,0
HS_001021,7,4,42,1,1
HS_001022,6,0,12,1,0
HS_001023,12,4,84,1,1
HS_001024,2,0,6,1,0
HS_001025,6,3,12,1,0
HS_001026,2,0,12,1,1
HS_001027,2,1,8,1,0
HS_001028,2,1,8,1,1
HS_001029,14,5,56,1,0
HS_001030,11,8,33,1,0
HS_001031,3,1,12,0,1
HS_001032,2,0,12,1,1
HS_001033,4,0,20,1,1
HS_001034,9,0,27,1,0
HS_001035,6,4,12,0,1
HS_001036,1,0,3,1,0
HS_001037,8,4,16,1,0
HS_001038,12,7,24,0,1
HS_001039,14,8,28,0,0
HS_001040,7,3,28,1,1
HS_001041,10,7,60,1,0
HS_001042,3,1,21,1,0
HS_001043,1,0,6,1,1
HS_001044,5,3,15,0,1
HS_001045,13,3,52,1,1
HS_001046,4,1,12,1,1
HS_001047,10,7,40,1,1
HS_001048,8,6,56,1,1
HS_001049,1,0,6,1,1
HS_001050,10,2,60,1,0
HS_001051,1,0,6,1,0
HS_001052,12,1,72,1,0
HS_001053,4,1,24,1,1
HS_001054,8,2,16,1,1
HS_001055,5,1,20,1,0
HS_001056,2,0,10,1,1
HS_001057,6,4,24,0,1
HS_001058,5,1,35,1,0
HS_001059,2,1,14,0,1
HS_001060,13,7,91,1,1
HS_001061,14,10,28,0,0
HS_001062,11,4,33,1,1
HS_001063,11,3,77,1,0
HS_001064,11,8,33,1,1
HS_001065,3,2,12,1,1
HS_001066,9,5,63,1,1
HS_001067,7,1,28,0,0
HS_001068,7,0,35,1,1
HS_001069,11,2,22,1,1
HS_001070,6,1,30,0,0
HS_001071,8,1,40,0,1
HS_001073,4,1,16,0,0
HS_001074,8,2,48,1,1
HS_001075,4,2,28,1,0
HS_001076,8,5,40,1,0
HS_001077,9,1,54,0,0
HS_001078,3,2,21,0,1
HS_001079,3,2,6,1,0
HS_001080,11,2,33,0,1
HS_001081,13,2,91,1,0
HS_001082,2,0,12,1,0
HS_001083,13,8,78,0,1
HS_001084,10,2,50,0,1
HS_001085,3,0,21,0,0
HS_001086,3,1,12,0,1
HS_001088,5,3,35,1,1
HS_001089,5,1,25,1,1
HS_001090,2,0,4,0,0
HS_001091,12,3,48,1,0
HS_001092,10,4,40,1,1
HS_001093,13,5,52,1,0
HS_001094,6,2,24,1,1
HS_001095,5,2,30,1,1
HS_001096,6,1,12,1,1
HS_001097,1,0,6,1,1
HS_001098,5,1,15,0,1
HS_001099,9,1,54,1,0
HS_001100,12,3,36,1,1
HS_001101,10,1,20,1,0
HS_001102,14,5,70,1,0
HS_001103,2,0,8,1,1
HS_001104,1,0,2,1,1
HS_001105,14,11,56,0,1
HS_001106,10,3,70,0,1
HS_001107,13,6,52,1,0
HS_001108,11,9,55,1,0
HS_001109,9,4,18,0,1
HS_001110,10,7,60,0,0
HS_001111,9,6,54,1,0
HS_001112,9,7,54,1,0
HS_001113,6,2,12,1,0
HS_001114,8,1,56,1,0
HS_001115,14,2,84,0,0
HS_001116,11,6,22,1,0
HS_001117,13,6,91,1,0
HS_001118,1,0,6,0,1
HS_001119,10,2,30,1,0
HS_001120,4,2,28,1,0
HS_001121,1,0,6,1,1
HS_001122,8,4,32,1,0
HS_001123,1,0,7,1,1
HS_001124,3,1,21,1,1
HS_001125,13,3,52,1,0
HS_001126,4,3,20,1,0
HS_001127,8,1,40,1,1
HS_001128,6,4,36,1,1
HS_001129,14,10,42,1,0
HS_001130,10,5,50,1,1
HS_001131,12,7,24,1,0
HS_001132,7,2,28,1,1
HS_001133,14,10,56,0,0
HS_001134,8,2,16,1,1
HS_001135,2,1,12,1,1
HS_001136,13,1,26,1,1
HS_001137,10,8,50,1,1
HS_001138,14,12,98,1,0
HS_001139,11,7,66,1,0
HS_001140,8,3,32,1,0
HS_001141,3,0,15,1,0
HS_001142,7,3,21,1,1
HS_001143,3,2,9,1,0
HS_001144,7,4,49,1,0
HS_001145,14,7,56,1,1
HS_001146,11,8,44,1,1
HS_001147,12,4,24,1,1
HS_001148,13,10,65,1,1
HS_001149,2,0,4,0,0
HS_001150,10,1,30,0,0
HS_001151,6,4,42,0,1
HS_001152,3,2,6,1,1
HS_001153,3,1,12,1,0
HS_001154,9,4,36,0,1
HS_001155,7,5,49,1,0
HS_001156,5,4,25,0,0
HS_001157,12,10,60,0,1
HS_001158,10,3,20,0,1
HS_001159,7,4,14,1,1
HS_001160,9,6,54,1,0
HS_001162,1,0,6,0,1
HS_001165,7,3,21,1,0
HS_001166,6,3,30,1,0
HS_001167,10,3,40,0,1
HS_001168,14,3,98,1,1
HS_001169,12,1,48,0,1
HS_001170,9,5,45,0,1
HS_001171,1,0,3,0,1
HS_001172,13,10,91,1,1
HS_001173,4,1,20,1,0
HS_001174,9,3,27,1,0
HS_001175,4,3,8,1,0
HS_001176,10,5,30,1,0
HS_001177,3,1,9,0,1
HS_001178,9,7,63,0,0
HS_001179,13,9,26,0,0
HS_001180,2,1,8,1,0
HS_001181,4,3,16,1,1
HS_001182,6,1,36,0,0
HS_001183,2,0,14,1,1
HS_001184,8,5,48,1,0
HS_001185,8,3,32,1,0
HS_001186,1,0,6,1,1
HS_001187,12,2,24,0,1
HS_001188,3,1,21,1,0
HS_001189,10,4,70,1,1
HS_001190,9,5,54,1,1
HS_001191,5,1,10,1,0
HS_001192,6,0,36,1,1
HS_001193,4,3,28,1,1
HS_001194,10,8,60,1,1
HS_001195,2,0,8,1,1
HS_001196,11,5,22,1,1
HS_001197,8,3,32,1,1
HS_001198,11,8,33,1,1
HS_001199,13,7,91,1,1
HS_001200,6,4,42,0,1
HS_001202,5,4,25,1,1
HS_001203,9,4,45,1,1
HS_001204,1,0,4,1,0
HS_001205,5,2,25,1,1
HS_001206,6,4,18,1,1
HS_001207,5,2,25,1,0
HS_001208,6,4,12,0,1
HS_001209,6,4,12,1,0
HS_001210,7,2,42,1,0
HS_001211,4,1,24,1,1
HS_001212,14,8,98,1,0
HS_001213,11,2,77,0,1
HS_001214,14,6,42,0,1
HS_001215,14,3,84,1,1
HS_001216,14,10,42,0,0
HS_001217,8,6,56,1,0
HS_001218,7,1,21,1,1
HS_001219,9,5,18,1,1
HS_001220,7,4,21,1,1
HS_001221,3,2,6,1,0
HS_001222,3,1,18,0,1
HS_001223,8,2,40,1,1
HS_001224,5,1,15,1,1
HS_001225,4,0,28,0,0
HS_001226,8,6,32,1,1
HS_001227,6,3,30,1,1
HS_001228,2,1,8,1,1
HS_001229,4,1,12,1,0
HS_001230,12,6,72,1,1
HS_001231,11,8,33,1,1
HS_001232,4,2,16,0,0
HS_001233,6,1,30,1,1
HS_001234,6,1,12,1,1
HS_001235,1,0,2,1,0
HS_001236,14,10,70,1,0
HS_001237,8,5,24,1,1
HS_001238,6,0,36,0,0
HS_001239,3,0,18,0,1
HS_001240,14,6,70,0,0
HS_001241,9,4,45,1,1
HS_001242,2,1,8,0,0
HS_001243,11,9,33,1,1
HS_001244,8,5,32,1,1
HS_001245,10,1,30,1,1
HS_001246,3,1,6,0,1
HS_001247,13,4,91,1,0
HS_001248,12,4,48,1,1
HS_001249,5,3,20,1,0
HS_001250,6,2,42,1,0
HS_001251,10,4,60,1,0
HS_001252,6,3,18,1,0
HS_001253,4,1,20,1,1
HS_001254,3,1,12,1,1
HS_001255,4,2,20,1,0
HS_001256,1,0,6,0,0
HS_001257,4,0,8,0,1
HS_001258,1,0,2,0,0
HS_001259,12,7,84,1,0
HS_001260,1,0,4,1,0
HS_001261,10,6,70,1,1
HS_001262,14,11,56,1,1
HS_001263,6,0,36,1,0
HS_001264,5,2,20,1,0
HS_001265,14,10,56,1,1
HS_001266,11,8,22,0,1
HS_001267,4,1,12,1,0
HS_001268,13,7,26,1,1
HS_001269,11,2,33,1,0
HS_001270,3,2,18,0,0
HS_001271,1,0,3,1,1
HS_001272,6,1,42,1,0
HS_001273,2,1,6,1,1
HS_001274,8,4,56,0,0
HS_001275,10,3,30,1,0
HS_001276,5,4,25,1,1
HS_001277,7,1,21,1,0
HS_001278,10,4,70,1,1
HS_001279,12,6,84,0,0
HS_001280,2,1,14,1,0
HS_001282,13,2,39,1,0
HS_001283,8,4,56,1,1
HS_001284,2,0,4,0,0
HS_001285,4,3,12,1,1
HS_001286,1,0,4,1,0
HS_001287,5,3,35,1,1
HS_001288,9,5,18,0,0
HS_001289,1,0,3,1,1
HS_001290,9,2,54,1,1
HS_001291,11,3,55,1,1
HS_001292,8,6,56,1,1
HS_001293,6,2,36,1,1
HS_001294,7,5,35,1,1
HS_001296,3,0,9,0,0
HS_001297,14,1,28,1,0
HS_001298,1,0,4,1,1
HS_001299,5,3,20,0,1
HS_001300,14,10,70,1,1
HS_001301,12,9,72,1,0
HS_001302,12,10,72,1,0
HS_001303,2,0,8,0,0
HS_001304,14,3,28,0,1
HS_001305,5,1,10,1,0
HS_001306,8,6,24,1,0
HS_001307,11,4,22,1,0
HS_001308,9,5,45,0,0
HS_001309,2,1,14,1,1
HS_001310,12,7,84,1,0
HS_001311,3,0,12,0,1
HS_001312,3,1,21,0,0
HS_001313,1,0,7,0,0
HS_001314,8,3,16,1,0
HS_001315,6,1,24,1,0
HS_001316,12,1,72,0,0
HS_001317,13,9,52,1,0
HS_001318,8,7,56,1,1
HS_001319,11,9,66,1,0
HS_001320,9,3,27,1,1
HS_001321,5,3,20,1,1
HS_001322,14,9,56,0,1
HS_001323,12,8,84,1,0
HS_001324,14,10,84,1,0
HS_001325,3,2,6,1,0
HS_001326,5,1,10,0,0
HS_001327,5,3,30,0,1
HS_001328,5,3,15,1,0
HS_001329,3,0,21,1,0
HS_001330,11,4,66,1,1
HS_001331,14,3,56,1,1
HS_001332,10,8,50,1,1
HS_001333,14,11,42,1,0
HS_001334,4,2,16,1,0
HS_001335,9,4,63,1,1
HS_001336,13,3,91,1,0
HS_001337,10,7,40,1,0
HS_001338,9,0,63,0,0
HS_001339,2,0,6,1,0
HS_001340,8,6,32,1,0
HS_001341,8,4,56,0,0
HS_001342,7,4,28,1,1
HS_001343,8,1,56,0,1
HS_001344,14,4,70,1,1
HS_001345,3,1,15,1,0
HS_001346,13,1,91,0,0
HS_001347,6,2,24,1,0
HS_001348,1,0,7,1,1
HS_001349,7,3,42,1,1
HS_001350,1,0,6,1,0
HS_001351,9,4,45,1,1
HS_001352,1,0,5,0,0
HS_001353,1,0,7,1,1
HS_001354,7,1,35,0,1
HS_001355,2,1,10,1,1
HS_001356,14,6,70,1,1
HS_001357,5,1,15,1,1
HS_001358,8,3,48,1,0
HS_001359,8,1,16,1,1
HS_001360,3,0,21,1,0
HS_001361,7,3,14,1,1
HS_001362,3,1,21,1,1
HS_001363,6,2,12,1,1
HS_001364,6,1,18,1,0
HS_001365,3,0,18,0,1
HS_001366,7,2,14,1,1
HS_001368,3,1,6,1,1
HS_001369,8,6,16,1,0
HS_001370,10,1,60,1,0
HS_001371,4,3,28,0,0
HS_001372,13,11,91,0,0
HS_001373,1,0,3,0,1
HS_001374,4,2,16,0,0
HS_001375,14,11,98,1,1
HS_001376,7,2,42,1,0
HS_001377,11,3,55,0,0
HS_001378,4,0,20,1,1
HS_001379,13,7,39,1,1
HS_001380,6,1,18,1,0
HS_001381,9,7,63,1,1
HS_001382,1,0,6,1,1
HS_001383,13,10,52,1,0
HS_001384,5,1,30,1,1
HS_001385,11,7,33,1,1
HS_001386,7,4,49,0,1
HS_001387,1,0,5,1,0
HS_001388,14,11,70,0,1
HS_001389,4,1,28,1,0
HS_001390,6,1,42,1,0
HS_001391,2,1,12,0,0
HS_001392,10,4,20,1,0
HS_001393,5,1,25,0,1
HS_001394,11,4,66,0,1
HS_001395,10,5,20,1,1
HS_001396,1,0,7,1,0
HS_001398,6,3,36,0,0
HS_001399,6,3,12,1,0
HS_001400,13,2,65,1,1
HS_001401,4,1,24,1,0
HS_001402,13,9,26,1,1
HS_001403,8,4,48,1,1
HS_001404,4,0,16,0,0
HS_001405,8,2,24,1,1
HS_001406,13,10,26,1,0
HS_001407,8,6,56,1,1
HS_001408,5,3,35,1,1
HS_001409,13,2,65,1,0
HS_001410,4,2,8,0,0
HS_001411,12,1,72,1,1
HS_001412,13,8,39,0,1
HS_001413,2,1,12,1,0
HS_001414,11,5,22,0,1
HS_001415,3,0,21,0,1
HS_001416,3,1,21,1,1
HS_001418,4,3,20,0,0
HS_001419,4,2,12,1,1
HS_001420,10,6,40,0,1
HS_001421,11,1,77,0,0
HS_001422,11,7,44,1,0
HS_001423,5,2,20,1,1
HS_001424,4,1,12,1,0
HS_001425,11,7,55,0,1
HS_001426,14,8,28,1,0
HS_001427,10,5,20,0,0
HS_001428,8,1,40,0,1
HS_001429,6,2,30,0,0
HS_001430,6,5,42,1,1
HS_001432,8,3,32,1,0
HS_001433,7,1,28,1,1
HS_001434,10,8,70,1,0
HS_001435,14,3,42,1,0
HS_001436,11,4,22,1,1
HS_001437,12,3,60,0,0
HS_001438,10,8,70,1,1
HS_001439,13,5,26,1,0
HS_001440,8,5,24,1,1
HS_001441,14,8,84,1,0
HS_001442,2,0,6,1,1
HS_001443,9,3,63,0,0
HS_001444,1,0,5,1,0
HS_001445,8,7,48,0,0
HS_001446,12,8,24,1,0
HS_001447,11,8,55,1,1
HS_001448,12,4,24,0,0
HS_001449,12,4,72,1,1
HS_001450,4,2,28,0,0
HS_001451,4,2,24,0,0
HS_001452,5,3,30,1,1
HS_001453,8,6,48,1,1
HS_001454,5,3,25,1,0
HS_001455,8,0,40,1,0
HS_001456,10,7,50,0,0
HS_001457,1,0,7,1,1
HS_001458,12,6,84,0,1
HS_001459,10,6,20,1,0
HS_001460,9,7,36,1,1
HS_001461,6,3,30,1,1
HS_001462,3,0,15,0,1
HS_001463,13,5,78,1,1
HS_001464,14,11,56,1,0
HS_001465,8,6,16,1,0
HS_001466,9,2,45,1,0
HS_001467,6,4,36,1,0
HS_001468,11,3,22,1,1
HS_001469,7,2,35,1,1
HS_001470,1,0,5,0,0
HS_001471,14,6,28,1,0
HS_001472,5,0,10,1,0
HS_001473,5,3,25,0,1
HS_001474,10,7,40,0,0
HS_001475,14,7,84,0,1
HS_001476,4,0,28,1,0
HS_001477,6,1,42,1,0
HS_001478,7,1,14,1,1
HS_001479,9,2,36,1,1
HS_001480,1,0,5,0,0
HS_001481,6,2,36,1,1
HS_001482,7,1,42,0,1
HS_001483,3,0,12,1,1
HS_001484,8,6,24,1,0
HS_001485,5,2,15,0,1
HS_001486,9,4,18,1,0
HS_001487,5,2,30,0,1
HS_001488,9,1,63,1,0
HS_001489,10,8,70,1,0
HS_001490,4,0,20,0,0
HS_001491,9,5,36,0,1
HS_001492,5,0,10,1,0
HS_001493,10,4,70,1,1
HS_001494,9,7,36,1,1
HS_001495,3,2,18,1,0
HS_001496,4,1,8,1,1
HS_001497,9,4,27,0,0
HS_001498,10,2,30,1,1
HS_001499,11,9,55,1,0
HS_001500,6,4,36,1,1
HS_001501,2,0,12,1,1
HS_001502,7,2,35,0,1
HS_001503,2,0,10,1,1
HS_001504,11,8,77,0,0
HS_001505,2,0,4,0,1
HS_001506,11,4,33,1,1
HS_001507,1,0,6,0,1
HS_001508,11,2,55,1,0
HS_001509,11,3,22,0,1
HS_001510,12,4,72,1,1
HS_001511,11,3,44,1,1
HS_001512,3,1,18,1,0
HS_001513,6,3,24,1,1
HS_001514,8,1,24,1,0
HS_001515,9,1,18,0,1
HS_001516,7,1,21,0,0
HS_001517,4,0,12,0,1
HS_001518,6,1,42,0,1
HS_001519,5,1,30,0,0
HS_001520,8,3,48,1,1
HS_001521,1,0,3,1,0
HS_001522,1,0,2,0,1
HS_001523,13,8,91,0,1
HS_001524,11,1,77,1,1
HS_001525,6,3,36,1,1
HS_001526,10,7,40,0,1
HS_001527,12,7,36,1,0
HS_001528,2,0,12,1,0
HS_001529,5,1,10,1,1
HS_001530,1,0,6,0,1
HS_001531,7,3,42,1,1
HS_001532,1,0,5,1,1
HS_001533,4,3,8,1,0
HS_001534,9,5,54,0,1
HS_001535,1,0,5,1,0
HS_001536,4,0,12,1,1
HS_001537,6,2,42,0,0
HS_001538,6,2,36,1,0
HS_001539,12,6,24,0,0
HS_001540,13,3,52,0,0
HS_001541,8,3,24,1,1
HS_001542,1,0,5,1,0
HS_001543,7,2,14,1,0
HS_001544,1,0,6,0,0
HS_001545,13,5,91,0,0
HS_001546,14,6,70,1,0
HS_001547,7,1,14,1,0
HS_001548,3,1,9,1,1
HS_001549,11,3,44,0,1
HS_001550,8,6,24,1,1
HS_001551,3,1,12,1,0
HS_001552,14,7,56,1,0
HS_001553,14,11,84,1,1
HS_001554,13,3,26,1,1
HS_001555,1,0,6,1,0
HS_001556,13,5,26,1,0
HS_001557,13,11,78,1,0
HS_001558,14,10,28,1,0
HS_001559,8,5,48,1,0
HS_001560,3,0,6,1,1
HS_001561,2,0,14,0,1
HS_001562,1,0,2,1,1
HS_001563,14,8,84,1,1
HS_001564,3,1,9,0,1
HS_001565,2,0,14,1,1
HS_001566,2,1,12,1,1
HS_001567,6,4,42,1,0
HS_001568,12,2,24,1,0
HS_001569,1,0,2,1,0
HS_001570,2,0,6,1,1
HS_001571,14,2,42,0,1
HS_001572,6,4,12,1,0
HS_001573,3,1,6,1,1
HS_001574,4,3,28,0,0
HS_001575,1,0,2,1,1
HS_001576,8,6,32,1,0
HS_001577,13,3,39,0,0
HS_001578,7,4,42,1,0
HS_001579,7,6,21,0,0
HS_001580,3,1,12,1,0
HS_001581,10,1,30,1,0
HS_001582,10,1,20,0,1
HS_001583,3,2,18,0,1
HS_001584,14,6,98,1,0
HS_001585,2,1,4,0,1
HS_001586,12,8,60,0,1
HS_001587,1,0,6,1,0
HS_001588,7,3,42,1,0
HS_001589,7,5,35,1,0
HS_001590,12,5,36,1,0
HS_001591,2,1,10,1,1
HS_001592,7,0,21,1,0
HS_001593,13,2,26,1,1
HS_001594,8,6,40,1,1
HS_001595,1,0,4,0,0
HS_001596,9,3,54,0,1
HS_001597,7,4,49,0,0
HS_001598,3,1,15,1,1
HS_001599,8,1,24,1,0
HS_001600,7,4,21,0,1
HS_001601,11,6,55,1,1
HS_001602,13,10,78,1,0
HS_001603,8,4,32,1,1
HS_001604,6,2,30,1,1
HS_001605,9,3,63,1,1
HS_001606,5,0,20,1,1
HS_001607,3,0,18,1,1
HS_001608,3,0,6,1,0
HS_001609,1,0,3,0,0
HS_001611,12,9,24,1,1
HS_001612,8,3,56,0,0
HS_001613,2,0,8,0,1
HS_001614,3,0,18,1,1
HS_001615,8,2,40,0,0
HS_001616,14,11,98,1,0
HS_001617,8,4,32,1,1
HS_001618,14,10,28,1,0
HS_001619,11,5,66,1,1
HS_001620,4,2,24,1,0
HS_001621,4,2,12,1,1
HS_001622,5,0,15,0,0
HS_001624,6,2,24,1,1
HS_001625,5,3,15,0,0
HS_001626,14,6,84,1,1
HS_001627,7,3,28,1,0
HS_001628,2,1,4,0,1
HS_001629,7,2,21,1,1
HS_001630,10,5,60,1,0
HS_001631,7,1,21,1,0
HS_001632,1,0,5,0,0
HS_001634,7,0,35,0,1
HS_001635,5,2,30,1,1
HS_001636,3,0,21,1,1
HS_001637,13,1,52,1,0
HS_001638,3,1,18,0,0
HS_001639,4,3,16,0,1
HS_001640,13,9,65,0,0
HS_001641,12,3,24,1,1
HS_001642,2,0,8,1,0
HS_001643,2,0,12,1,1
HS_001644,1,0,4,1,0
HS_001645,5,0,30,1,0
HS_001646,4,2,12,1,1
HS_001647,11,1,66,0,1
HS_001648,10,1,30,1,1
HS_001649,2,1,6,0,0
HS_001650,3,2,6,1,0
HS_001651,7,1,35,1,1
HS_001652,7,2,28,1,1
HS_001653,12,8,60,1,0
HS_001654,4,2,24,0,0
HS_001656,5,4,35,1,0
HS_001657,5,2,25,1,1
HS_001658,6,0,30,1,0
HS_001659,14,1,70,1,0
HS_001660,9,4,63,1,0
HS_001661,2,1,8,1,0
HS_001662,5,3,30,1,0
HS_001663,12,9,24,1,1
HS_001664,3,0,9,1,0
HS_001665,4,2,24,0,1
HS_001666,10,7,20,1,0
HS_001667,6,4,12,0,1
HS_001668,12,5,24,1,1
HS_001669,8,4,32,0,1
HS_001670,1,0,2,0,1
HS_001671,10,5,20,1,0
HS_001673,14,4,84,1,0
HS_001675,8,5,16,1,1
HS_001676,11,7,77,1,1
HS_001677,14,3,42,1,1
HS_001678,7,3,42,1,1
HS_001679,1,0,5,1,1
HS_001680,2,1,6,1,0
HS_001681,3,1,6,1,0
HS_001682,1,0,2,0,1
HS_001683,14,8,84,1,1
HS_001684,9,2,45,1,0
HS_001685,8,2,16,1,1
HS_001686,2,0,10,1,0
HS_001687,13,1,52,1,1
HS_001688,9,5,27,1,0
HS_001689,7,6,49,0,0
HS_001690,9,3,27,1,1
HS_001691,6,5,18,1,0
HS_001692,6,3,36,0,1
HS_001693,11,3,33,1,1
HS_001694,14,1,98,0,1
HS_001695,4,2,8,1,0
HS_001696,10,6,50,1,0
HS_001697,10,2,40,1,0
HS_001698,13,4,91,0,1
HS_001699,13,10,26,1,1
HS_001700,2,0,8,1,1
HS_001701,7,5,49,1,1
HS_001702,5,1,10,1,1
HS_001703,11,5,66,0,1
HS_001704,6,2,24,0,0
HS_001705,2,0,14,1,1
HS_001706,5,1,25,0,0
HS_001707,10,3,60,1,1
HS_001708,4,2,12,1,1
HS_001709,9,2,54,1,1
HS_001710,6,3,30,1,0
HS_001711,2,1,8,1,0
HS_001712,1,0,6,1,0
HS_001713,5,1,15,1,0
HS_001714,9,5,45,0,0
HS_001715,6,3,18,1,1
HS_001716,10,3,70,0,1
HS_001717,12,4,60,0,0
HS_001718,7,2,14,1,0
HS_001719,5,2,10,0,0
HS_001720,10,7,40,1,1
HS_001721,6,4,12,1,1
HS_001722,5,3,35,0,1
HS_001723,11,5,33,1,0
HS_001724,9,7,63,1,1
HS_001725,6,3,42,1,1
HS_001726,11,5,22,1,0
HS_001727,8,6,40,1,1
HS_001728,2,0,12,1,0
HS_001729,12,2,72,1,1
HS_001730,13,9,91,0,0
HS_001731,9,7,18,1,1
HS_001732,5,0,25,1,1
HS_001733,7,4,49,0,1
HS_001734,10,4,30,1,1
HS_001735,13,8,65,1,0
HS_001736,1,0,4,0,0
HS_001737,10,8,30,1,0
HS_001738,5,4,35,0,0
HS_001739,12,5,36,1,1
HS_001740,14,11,42,1,0
HS_001741,10,8,30,1,1
HS_001742,14,6,42,1,1
HS_001743,2,1,10,1,1
HS_001744,12,10,72,1,0
HS_001745,6,1,24,1,1
HS_001746,11,1,77,1,1
HS_001747,1,0,7,1,0
HS_001748,3,1,21,1,1
HS_001749,5,0,25,1,1
HS_001750,4,0,20,0,0
HS_001751,3,2,12,0,1
HS_001752,10,6,30,1,0
HS_001753,13,10,52,1,0
HS_001754,5,4,10,0,0
HS_001755,11,4,33,0,0
HS_001756,8,5,16,1,0
HS_001757,11,2,66,1,0
HS_001758,4,2,12,1,1
HS_001759,1,0,4,1,1
HS_001760,11,2,22,1,1
HS_001761,7,1,35,1,0
HS_001762,8,4,16,1,0
HS_001763,3,2,15,1,1
HS_001764,6,1,42,0,0
HS_001765,2,1,4,0,0
HS_001766,7,4,28,1,1
HS_001767,8,3,56,1,0
HS_001768,6,4,42,0,1
HS_001769,6,1,30,1,1
HS_001770,5,0,30,0,0
HS_001771,8,3,56,1,0
HS_001772,1,0,7,1,1
HS_001773,10,3,30,1,0
HS_001774,4,0,8,1,0
HS_001775,4,2,24,1,1
HS_001776,3,0,12,0,0
HS_001777,3,1,12,1,1
HS_001778,4,3,8,1,1
HS_001779,11,6,22,1,0
HS_001780,1,0,2,1,0
HS_001781,14,5,70,1,0
HS_001782,11,5,22,1,0
HS_001783,13,8,52,0,0
HS_001784,11,8,55,1,1
HS_001785,2,1,10,0,0
HS_001786,9,6,54,1,1
HS_001787,10,1,20,0,1
HS_001788,2,0,4,0,1
HS_001789,5,3,35,1,1
HS_001791,9,2,63,1,0
HS_001792,9,7,63,1,1
HS_001793,8,4,24,1,1
HS_001794,1,0,2,1,0
HS_001795,1,0,5,1,0
HS_001796,9,6,54,1,1
HS_001797,13,8,65,1,0
HS_001798,11,7,33,1,0
HS_001799,8,4,40,0,0
HS_001800,10,8,20,0,0
HS_001801,9,7,18,1,1
HS_001802,7,2,49,0,1
HS_001803,3,2,18,1,1
HS_001804,3,2,15,1,0
